id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
1,1,1,202610141,1.5,0.15,0.1,1,0,20,complete,,0,0,0.014507,0,0,0,0,0,0,0,0,0,0
5,1,5,202610145,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0054175,0,0,0,0,0,0,0,0,0,0
9,2,4,202611144,5,0.15,0.1,1,0,20,complete,,0,0,0.0079817,0,0,0,0,0,0,0,0,0,0
13,3,3,202612143,8.5,0.15,0.1,1,0,20,complete,,0,0,0.0031911,0,0,0,0,0,0,0,0,0,0
17,4,2,202613142,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0228411,0,0,0,0,0,0,0,0,0,0
21,5,1,202614141,5,0.25,0.1,1,0,20,complete,,0,0,0.0035798,0,0,0,0,0,0,0,0,0,0
25,5,5,202614145,5,0.25,0.1,1,0,20,complete,,0,0,0.0031194,0,0,0,0,0,0,0,0,0,0
29,6,4,202615144,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0030837,0,0,0,0,0,0,0,0,0,0
33,7,3,202616143,1.5,0.5,0.1,1,0,20,complete,,0,0,0.0160601,0,0,0,0,0,0,0,0,0,0
37,8,2,202617142,5,0.5,0.1,1,0,20,complete,,0,0,0.018744,0,0,0,0,0,0,0,0,0,0
41,9,1,202618141,8.5,0.5,0.1,1,0,20,complete,,0,0,0.0057923,0,0,0,0,0,0,0,0,0,0
45,9,5,202618145,8.5,0.5,0.1,1,0,20,complete,,0,0,0.0055982,0,0,0,0,0,0,0,0,0,0
49,10,4,202619144,1.5,1,0.1,1,0,20,complete,,0,0,0.4115885,0,0,0,0,0,0,0,0,0,0
53,11,3,202620143,5,1,0.1,1,0,20,complete,,0,0,0.2508902,0,0,0,0,0,0,0,0,0,0
57,12,2,202621142,8.5,1,0.1,1,0,20,complete,,0,0,0.0114803,0,0,0,0,0,0,0,0,0,0
61,13,1,202622141,1.5,1.5,0.1,1,0,20,complete,,0,0,0.3844452,0,0,0,0,0,0,0,0,0,0
65,13,5,202622145,1.5,1.5,0.1,1,0,20,complete,,0,0,0.3117371,0,0,0,0,0,0,0,0,0,0
69,14,4,202623144,5,1.5,0.1,1,0,20,complete,,0,0,0.2948995,0,0,0,0,0,0,0,0,0,0
73,15,3,202624143,8.5,1.5,0.1,1,0,20,complete,,0,0,0.2627143,0,0,0,0,0,0,0,0,0,0
77,16,2,202625142,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0211738,0,0,0,0,0,0,0,0,0,0
81,17,1,202626141,5,0.15,0.15,1,0,20,complete,,0,0,0.0254313,0,0,0,0,0,0,0,0,0,0
85,17,5,202626145,5,0.15,0.15,1,0,20,complete,,0,0,0.0184715,0,0,0,0,0,0,0,0,0,0
89,18,4,202627144,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0030119,0,0,0,0,0,0,0,0,0,0
93,19,3,202628143,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0210173,0,0,0,0,0,0,0,0,0,0
97,20,2,202629142,5,0.25,0.15,1,0,20,complete,,0,0,0.0188406,0,0,0,0,0,0,0,0,0,0
101,21,1,202630141,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0027619,0,0,0,0,0,0,0,0,0,0
105,21,5,202630145,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0026711,0,0,0,0,0,0,0,0,0,0
109,22,4,202631144,1.5,0.5,0.15,1,0,20,complete,,0,0,0.3241154,0,0,0,0,0,0,0,0,0,0
113,23,3,202632143,5,0.5,0.15,1,0,20,complete,,0,0,0.0219036,0,0,0,0,0,0,0,0,0,0
117,24,2,202633142,8.5,0.5,0.15,1,0,20,complete,,0,0,0.0031963,0,0,0,0,0,0,0,0,0,0
