id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
4,1,4,202610144,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0105085,0,0,0,0,0,0,0,0,0,0
8,2,3,202611143,5,0.15,0.1,1,0,20,complete,,0,0,0.0035532,0,0,0,0,0,0,0,0,0,0
12,3,2,202612142,8.5,0.15,0.1,1,0,20,complete,,0,0,0.0053353,0,0,0,0,0,0,0,0,0,0
16,4,1,202613141,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0019714,0,0,0,0,0,0,0,0,0,0
20,4,5,202613145,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0229816,0,0,0,0,0,0,0,0,0,0
24,5,4,202614144,5,0.25,0.1,1,0,20,complete,,0,0,0.0169029,0,0,0,0,0,0,0,0,0,0
28,6,3,202615143,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0023496,0,0,0,0,0,0,0,0,0,0
32,7,2,202616142,1.5,0.5,0.1,1,0,20,complete,,0,0,0.2502359,0,0,0,0,0,0,0,0,0,0
36,8,1,202617141,5,0.5,0.1,1,0,20,complete,,0,0,0.0158969,0,0,0,0,0,0,0,0,0,0
40,8,5,202617145,5,0.5,0.1,1,0,20,complete,,0,0,0.0109826,0,0,0,0,0,0,0,0,0,0
44,9,4,202618144,8.5,0.5,0.1,1,0,20,complete,,0,0,0.0040657,0,0,0,0,0,0,0,0,0,0
48,10,3,202619143,1.5,1,0.1,1,0,20,complete,,0,0,0.5042421,0,0,0,0,0,0,0,0,0,0
52,11,2,202620142,5,1,0.1,1,0,20,complete,,0,0,0.2469953,0,0,0,0,0,0,0,0,0,0
56,12,1,202621141,8.5,1,0.1,1,0,20,complete,,0,0,0.0025292,0,0,0,0,0,0,0,0,0,0
60,12,5,202621145,8.5,1,0.1,1,0,20,complete,,0,0,0.023708,0,0,0,0,0,0,0,0,0,0
64,13,4,202622144,1.5,1.5,0.1,1,0,20,complete,,0,0,0.3108424,0,0,0,0,0,0,0,0,0,0
68,14,3,202623143,5,1.5,0.1,1,0,20,complete,,0,0,0.2415412,0,0,0,0,0,0,0,0,0,0
72,15,2,202624142,8.5,1.5,0.1,1,0,20,complete,,0,0,0.0235148,0,0,0,0,0,0,0,0,0,0
76,16,1,202625141,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0201594,0,0,0,0,0,0,0,0,0,0
80,16,5,202625145,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0229617,0,0,0,0,0,0,0,0,0,0
84,17,4,202626144,5,0.15,0.15,1,0,20,complete,,0,0,0.0217425,0,0,0,0,0,0,0,0,0,0
88,18,3,202627143,8.5,0.15,0.15,1,0,20,complete,,0,0,0.004034,0,0,0,0,0,0,0,0,0,0
92,19,2,202628142,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0218058,0,0,0,0,0,0,0,0,0,0
96,20,1,202629141,5,0.25,0.15,1,0,20,complete,,0,0,0.0202462,0,0,0,0,0,0,0,0,0,0
100,20,5,202629145,5,0.25,0.15,1,0,20,complete,,0,0,0.0168774,0,0,0,0,0,0,0,0,0,0
104,21,4,202630144,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0023728,0,0,0,0,0,0,0,0,0,0
108,22,3,202631143,1.5,0.5,0.15,1,0,20,complete,,0,0,0.0228465,0,0,0,0,0,0,0,0,0,0
112,23,2,202632142,5,0.5,0.15,1,0,20,complete,,0,0,0.0180198,0,0,0,0,0,0,0,0,0,0
116,24,1,202633141,8.5,0.5,0.15,1,0,20,complete,,0,0,0.002382,0,0,0,0,0,0,0,0,0,0
120,24,5,202633145,8.5,0.5,0.15,1,0,20,complete,,0,0,0.0021001,0,0,0,0,0,0,0,0,0,0
124,25,4,202634144,1.5,1,0.15,1,0,20,complete,,0,0,0.2493085,0,0,0,0,0,0,0,0,0,0
128,26,3,202635143,5,1,0.15,1,0,20,complete,,0,0,0.2866691,0,0,0,0,0,0,0,0,0,0
132,27,2,202636142,8.5,1,0.15,1,0,20,complete,,0,0,0.0186312,0,0,0,0,0,0,0,0,0,0
136,28,1,202637141,1.5,1.5,0.15,1,0,20,complete,,0,0,0.3094657,0,0,0,0,0,0,0,0,0,0
140,28,5,202637145,1.5,1.5,0.15,1,0,20,complete,,0,0,0.2887898,0,0,0,0,0,0,0,0,0,0
144,29,4,202638144,5,1.5,0.15,1,0,20,complete,,0,0,0.0138619,0,0,0,0,0,0,0,0,0,0
148,30,3,202639143,8.5,1.5,0.15,1,0,20,complete,,0,0,0.0050275,0,0,0,0,0,0,0,0,0,0
152,31,2,202640142,1.5,0.15,0.03,1,0,20,complete,,0,0,0.0217163,0,0,0,0,0,0,0,0,0,0
156,32,1,202641141,5,0.15,0.03,1,0,20,complete,,0,0,0.0230267,0,0,0,0,0,0,0,0,0,0
160,32,5,202641145,5,0.15,0.03,1,0,20,complete,,0,0,0.0036415,0,0,0,0,0,0,0,0,0,0
164,33,4,202642144,8.5,0.15,0.03,1,0,20,complete,,0,0,0.0030221,0,0,0,0,0,0,0,0,0,0
168,34,3,202643143,1.5,0.25,0.03,1,0,20,complete,,0,0,0.0213558,0,0,0,0,0,0,0,0,0,0
172,35,2,202644142,5,0.25,0.03,1,0,20,complete,,0,0,0.0125935,0,0,0,0,0,0,0,0,0,0
