id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
4,1,4,202610144,1.5,0.15,0.05,0.25,0,20,complete,,0,0,0.5910424,0,0,0,0,0,0,0,0,0,0
8,2,3,202611143,5,0.15,0.05,0.25,0,20,complete,,0,0,0.2375195,0,0,0,0,0,0,0,0,0,0
12,3,2,202612142,8.5,0.15,0.05,0.25,0,20,complete,,0,0,0.2106667,0,0,0,0,0,0,0,0,0,0
16,4,1,202613141,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2233748,0,0,0,0,0,0,0,0,0,0
20,4,5,202613145,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2317707,0,0,0,0,0,0,0,0,0,0
24,5,4,202614144,5,0.25,0.05,0.25,0,20,complete,,0,0,0.1721244,0,0,0,0,0,0,0,0,0,0
28,6,3,202615143,8.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2748984,0,0,0,0,0,0,0,0,0,0
32,7,2,202616142,1.5,0.5,0.05,0.25,0,20,complete,,0,0,0.2202718,0,0,0,0,0,0,0,0,0,0
36,8,1,202617141,5,0.5,0.05,0.25,0,20,complete,,0,0,0.208746,0,0,0,0,0,0,0,0,0,0
40,8,5,202617145,5,0.5,0.05,0.25,0,20,complete,,0,0,0.1922897,0,0,0,0,0,0,0,0,0,0
44,9,4,202618144,8.5,0.5,0.05,0.25,0,20,complete,,0,0,0.2965057,0,0,0,0,0,0,0,0,0,0
48,10,3,202619143,1.5,1,0.05,0.25,0,20,complete,,0,0,0.2567923,0,0,0,0,0,0,0,0,0,0
52,11,2,202620142,5,1,0.05,0.25,0,20,complete,,0,0,0.2542226,0,0,0,0,0,0,0,0,0,0
56,12,1,202621141,8.5,1,0.05,0.25,0,20,complete,,0,0,0.2313679,0,0,0,0,0,0,0,0,0,0
60,12,5,202621145,8.5,1,0.05,0.25,0,20,complete,,0,0,0.2274759,0,0,0,0,0,0,0,0,0,0
64,13,4,202622144,1.5,1.5,0.05,0.25,0,20,complete,,0,0,0.2430547,0,0,0,0,0,0,0,0,0,0
68,14,3,202623143,5,1.5,0.05,0.25,0,20,complete,,0,0,0.2361559,0,0,0,0,0,0,0,0,0,0
72,15,2,202624142,8.5,1.5,0.05,0.25,0,20,complete,,0,0,0.2332965,0,0,0,0,0,0,0,0,0,0
76,16,1,202625141,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2224447,0,0,0,0,0,0,0,0,0,0
80,16,5,202625145,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2050736,0,0,0,0,0,0,0,0,0,0
84,17,4,202626144,5,0.15,0.1,0.25,0,20,complete,,0,0,0.1769934,0,0,0,0,0,0,0,0,0,0
88,18,3,202627143,8.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2208536,0,0,0,0,0,0,0,0,0,0
92,19,2,202628142,1.5,0.25,0.1,0.25,0,20,complete,,0,0,0.1898965,0,0,0,0,0,0,0,0,0,0
96,20,1,202629141,5,0.25,0.1,0.25,0,20,complete,,0,0,0.2191536,0,0,0,0,0,0,0,0,0,0
100,20,5,202629145,5,0.25,0.1,0.25,0,20,complete,,0,0,0.2697391,0,0,0,0,0,0,0,0,0,0
104,21,4,202630144,8.5,0.25,0.1,0.25,0,20,complete,,0,0,0.2166728,0,0,0,0,0,0,0,0,0,0
108,22,3,202631143,1.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2279423,0,0,0,0,0,0,0,0,0,0
112,23,2,202632142,5,0.5,0.1,0.25,0,20,complete,,0,0,0.2488505,0,0,0,0,0,0,0,0,0,0
116,24,1,202633141,8.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2102915,0,0,0,0,0,0,0,0,0,0
120,24,5,202633145,8.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2074464,0,0,0,0,0,0,0,0,0,0
124,25,4,202634144,1.5,1,0.1,0.25,0,20,complete,,0,0,0.2685842,0,0,0,0,0,0,0,0,0,0
128,26,3,202635143,5,1,0.1,0.25,0,20,complete,,0,0,0.2273827,0,0,0,0,0,0,0,0,0,0
132,27,2,202636142,8.5,1,0.1,0.25,0,20,complete,,0,0,0.2425105,0,0,0,0,0,0,0,0,0,0
136,28,1,202637141,1.5,1.5,0.1,0.25,0,20,complete,,0,0,0.1883529,0,0,0,0,0,0,0,0,0,0
140,28,5,202637145,1.5,1.5,0.1,0.25,0,20,complete,,0,0,0.2445839,0,0,0,0,0,0,0,0,0,0
144,29,4,202638144,5,1.5,0.1,0.25,0,20,complete,,0,0,0.2146749,0,0,0,0,0,0,0,0,0,0
148,30,3,202639143,8.5,1.5,0.1,0.25,0,20,complete,,0,0,0.1330764,0,0,0,0,0,0,0,0,0,0
152,31,2,202640142,1.5,0.15,0.15,0.25,0,20,complete,,0,0,0.0199576,0,0,0,0,0,0,0,0,0,0
156,32,1,202641141,5,0.15,0.15,0.25,0,20,complete,,0,0,0.0211374,0,0,0,0,0,0,0,0,0,0
160,32,5,202641145,5,0.15,0.15,0.25,0,20,complete,,0,0,0.0223341,0,0,0,0,0,0,0,0,0,0
164,33,4,202642144,8.5,0.15,0.15,0.25,0,20,complete,,0,0,0.0185,0,0,0,0,0,0,0,0,0,0
168,34,3,202643143,1.5,0.25,0.15,0.25,0,20,complete,,0,0,0.2245506,0,0,0,0,0,0,0,0,0,0
172,35,2,202644142,5,0.25,0.15,0.25,0,20,complete,,0,0,0.1590361,0,0,0,0,0,0,0,0,0,0
176,36,1,202645141,8.5,0.25,0.15,0.25,0,20,complete,,0,0,0.0179679,0,0,0,0,0,0,0,0,0,0
180,36,5,202645145,8.5,0.25,0.15,0.25,0,20,complete,,0,0,0.0169498,0,0,0,0,0,0,0,0,0,0
184,37,4,202646144,1.5,0.5,0.15,0.25,0,20,complete,,0,0,0.2240159,0,0,0,0,0,0,0,0,0,0
188,38,3,202647143,5,0.5,0.15,0.25,0,20,complete,,0,0,0.2359254,0,0,0,0,0,0,0,0,0,0
192,39,2,202648142,8.5,0.5,0.15,0.25,0,20,complete,,0,0,0.223115,0,0,0,0,0,0,0,0,0,0
196,40,1,202649141,1.5,1,0.15,0.25,0,20,complete,,0,0,0.2693163,0,0,0,0,0,0,0,0,0,0
200,40,5,202649145,1.5,1,0.15,0.25,0,20,complete,,0,0,0.2766958,0,0,0,0,0,0,0,0,0,0
204,41,4,202650144,5,1,0.15,0.25,0,20,complete,,0,0,0.2492736,0,0,0,0,0,0,0,0,0,0
208,42,3,202651143,8.5,1,0.15,0.25,0,20,complete,,0,0,0.2363206,0,0,0,0,0,0,0,0,0,0
212,43,2,202652142,1.5,1.5,0.15,0.25,0,20,complete,,0,0,0.2546544,0,0,0,0,0,0,0,0,0,0
216,44,1,202653141,5,1.5,0.15,0.25,0,20,complete,,0,0,0.1399529,0,0,0,0,0,0,0,0,0,0
220,44,5,202653145,5,1.5,0.15,0.25,0,20,complete,,0,0,0.2640399,0,0,0,0,0,0,0,0,0,0
224,45,4,202654144,8.5,1.5,0.15,0.25,0,20,complete,,0,0,0.2126621,0,0,0,0,0,0,0,0,0,0
228,46,3,202655143,1.5,0.15,0.5,0.25,0,20,complete,,0,0,0.01841,0,0,0,0,0,0,0,0,0,0
232,47,2,202656142,5,0.15,0.5,0.25,0,20,complete,,0,0,0.0196494,0,0,0,0,0,0,0,0,0,0
236,48,1,202657141,8.5,0.15,0.5,0.25,0,20,complete,,0,0,0.019838,0,0,0,0,0,0,0,0,0,0
