id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
3,1,3,202610143,1.5,0.15,0.05,0.25,0,20,complete,,0,0,0.5763096,0,0,0,0,0,0,0,0,0,0
7,2,2,202611142,5,0.15,0.05,0.25,0,20,complete,,0,0,0.2359579,0,0,0,0,0,0,0,0,0,0
11,3,1,202612141,8.5,0.15,0.05,0.25,0,20,complete,,0,0,0.2384058,0,0,0,0,0,0,0,0,0,0
15,3,5,202612145,8.5,0.15,0.05,0.25,0,20,complete,,0,0,0.1951098,0,0,0,0,0,0,0,0,0,0
19,4,4,202613144,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2643051,0,0,0,0,0,0,0,0,0,0
23,5,3,202614143,5,0.25,0.05,0.25,0,20,complete,,0,0,0.2064453,0,0,0,0,0,0,0,0,0,0
27,6,2,202615142,8.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2132465,0,0,0,0,0,0,0,0,0,0
31,7,1,202616141,1.5,0.5,0.05,0.25,0,20,complete,,0,0,0.2275246,0,0,0,0,0,0,0,0,0,0
35,7,5,202616145,1.5,0.5,0.05,0.25,0,20,complete,,0,0,0.2178098,0,0,0,0,0,0,0,0,0,0
39,8,4,202617144,5,0.5,0.05,0.25,0,20,complete,,0,0,0.1926985,0,0,0,0,0,0,0,0,0,0
43,9,3,202618143,8.5,0.5,0.05,0.25,0,20,complete,,0,0,0.2646286,0,0,0,0,0,0,0,0,0,0
47,10,2,202619142,1.5,1,0.05,0.25,0,20,complete,,0,0,0.2567734,0,0,0,0,0,0,0,0,0,0
51,11,1,202620141,5,1,0.05,0.25,0,20,complete,,0,0,0.2537729,0,0,0,0,0,0,0,0,0,0
55,11,5,202620145,5,1,0.05,0.25,0,20,complete,,0,0,0.262489,0,0,0,0,0,0,0,0,0,0
59,12,4,202621144,8.5,1,0.05,0.25,0,20,complete,,0,0,0.2559873,0,0,0,0,0,0,0,0,0,0
63,13,3,202622143,1.5,1.5,0.05,0.25,0,20,complete,,0,0,0.2158569,0,0,0,0,0,0,0,0,0,0
67,14,2,202623142,5,1.5,0.05,0.25,0,20,complete,,0,0,0.2559889,0,0,0,0,0,0,0,0,0,0
71,15,1,202624141,8.5,1.5,0.05,0.25,0,20,complete,,0,0,0.2564876,0,0,0,0,0,0,0,0,0,0
75,15,5,202624145,8.5,1.5,0.05,0.25,0,20,complete,,0,0,0.2434239,0,0,0,0,0,0,0,0,0,0
79,16,4,202625144,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2030308,0,0,0,0,0,0,0,0,0,0
83,17,3,202626143,5,0.15,0.1,0.25,0,20,complete,,0,0,0.0211455,0,0,0,0,0,0,0,0,0,0
87,18,2,202627142,8.5,0.15,0.1,0.25,0,20,complete,,0,0,0.186098,0,0,0,0,0,0,0,0,0,0
91,19,1,202628141,1.5,0.25,0.1,0.25,0,20,complete,,0,0,0.1800272,0,0,0,0,0,0,0,0,0,0
95,19,5,202628145,1.5,0.25,0.1,0.25,0,20,complete,,0,0,0.229952,0,0,0,0,0,0,0,0,0,0
99,20,4,202629144,5,0.25,0.1,0.25,0,20,complete,,0,0,0.1647842,0,0,0,0,0,0,0,0,0,0
103,21,3,202630143,8.5,0.25,0.1,0.25,0,20,complete,,0,0,0.2018358,0,0,0,0,0,0,0,0,0,0
