id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
542,109,2,202718142,1.5,0.25,0.5,1,0,20,complete,,0,0,0.0220747,0,0,0,0,0,0,0,0,0,0
546,110,1,202719141,5,0.25,0.5,1,0,20,complete,,0,0,0.024482,0,0,0,0,0,0,0,0,0,0
550,110,5,202719145,5,0.25,0.5,1,0,20,complete,,0,0,0.0238299,0,0,0,0,0,0,0,0,0,0
554,111,4,202720144,8.5,0.25,0.5,1,0,20,complete,,0,0,0.0213917,0,0,0,0,0,0,0,0,0,0
558,112,3,202721143,1.5,0.5,0.5,1,0,20,complete,,0,0,0.3574691,0,0,0,0,0,0,0,0,0,0
562,113,2,202722142,5,0.5,0.5,1,0,20,complete,,0,0,0.4035524,0,0,0,0,0,0,0,0,0,0
566,114,1,202723141,8.5,0.5,0.5,1,0,20,complete,,0,0,0.0254583,0,0,0,0,0,0,0,0,0,0
570,114,5,202723145,8.5,0.5,0.5,1,0,20,complete,,0,0,0.3589499,0,0,0,0,0,0,0,0,0,0
574,115,4,202724144,1.5,1,0.5,1,0,20,complete,,0,0,0.3123345,0,0,0,0,0,0,0,0,0,0
578,116,3,202725143,5,1,0.5,1,0,20,complete,,0,0,0.3944205,0,0,0,0,0,0,0,0,0,0
582,117,2,202726142,8.5,1,0.5,1,0,20,complete,,0,0,0.4414674,0,0,0,0,0,0,0,0,0,0
586,118,1,202727141,1.5,1.5,0.5,1,0,20,complete,,0,0,0.453661,0,0,0,0,0,0,0,0,0,0
590,118,5,202727145,1.5,1.5,0.5,1,0,20,complete,,0,0,0.4343638,0,0,0,0,0,0,0,0,0,0
594,119,4,202728144,5,1.5,0.5,1,0,20,complete,,0,0,0.7657513,0,0,0,0,0,0,0,0,0,0
598,120,3,202729143,8.5,1.5,0.5,1,0,20,complete,,0,0,0.5891452,0,0,0,0,0,0,0,0,0,0
602,121,2,202730142,1.5,0.15,0.05,2,0,20,complete,,0,0,0.029863,0,0,0,0,0,0,0,0,0,0
606,122,1,202731141,5,0.15,0.05,2,0,20,complete,,0,0,0.3389558,0,0,0,0,0,0,0,0,0,0
610,122,5,202731145,5,0.15,0.05,2,0,20,complete,,0,0,0.3559979,0,0,0,0,0,0,0,0,0,0
614,123,4,202732144,8.5,0.15,0.05,2,0,20,complete,,0,0,0.0282868,0,0,0,0,0,0,0,0,0,0
618,124,3,202733143,1.5,0.25,0.05,2,0,20,complete,,0,0,0.0272999,0,0,0,0,0,0,0,0,0,0
622,125,2,202734142,5,0.25,0.05,2,0,20,complete,,0,0,0.4826954,0,0,0,0,0,0,0,0,0,0
626,126,1,202735141,8.5,0.25,0.05,2,0,20,complete,,0,0,0.3812251,0,0,0,0,0,0,0,0,0,0
630,126,5,202735145,8.5,0.25,0.05,2,0,20,complete,,0,0,0.4159776,0,0,0,0,0,0,0,0,0,0
634,127,4,202736144,1.5,0.5,0.05,2,0,20,complete,,0,0,0.4216887,0,0,0,0,0,0,0,0,0,0
638,128,3,202737143,5,0.5,0.05,2,0,20,complete,,0,0,0.4177236,0,0,0,0,0,0,0,0,0,0
642,129,2,202738142,8.5,0.5,0.05,2,0,20,complete,,0,0,0.0268354,0,0,0,0,0,0,0,0,0,0
646,130,1,202739141,1.5,1,0.05,2,0,20,complete,,0,0,0.5605541,0,0,0,0,0,0,0,0,0,0
650,130,5,202739145,1.5,1,0.05,2,0,20,complete,,0,0,0.5797934,0,0,0,0,0,0,0,0,0,0
654,131,4,202740144,5,1,0.05,2,0,20,complete,,0,0,0.461293,0,0,0,0,0,0,0,0,0,0
658,132,3,202741143,8.5,1,0.05,2,0,20,complete,,0,0,0.6153398,0,0,0,0,0,0,0,0,0,0
662,133,2,202742142,1.5,1.5,0.05,2,0,20,complete,,0,0,0.5836873,0,0,0,0,0,0,0,0,0,0
666,134,1,202743141,5,1.5,0.05,2,0,20,complete,,0,0,0.5045012,0,0,0,0,0,0,0,0,0,0
670,134,5,202743145,5,1.5,0.05,2,0,20,complete,,0,0,0.4670413,0,0,0,0,0,0,0,0,0,0
674,135,4,202744144,8.5,1.5,0.05,2,0,20,complete,,0,0,0.5787612,0,0,0,0,0,0,0,0,0,0
678,136,3,202745143,1.5,0.15,0.1,2,0,20,complete,,0,0,0.0226779,0,0,0,0,0,0,0,0,0,0
682,137,2,202746142,5,0.15,0.1,2,0,20,complete,,0,0,0.4119175,0,0,0,0,0,0,0,0,0,0
686,138,1,202747141,8.5,0.15,0.1,2,0,20,complete,,0,0,0.0251439,0,0,0,0,0,0,0,0,0,0
690,138,5,202747145,8.5,0.15,0.1,2,0,20,complete,,0,0,0.0258039,0,0,0,0,0,0,0,0,0,0
694,139,4,202748144,1.5,0.25,0.1,2,0,20,complete,,0,0,0.0288984,0,0,0,0,0,0,0,0,0,0
698,140,3,202749143,5,0.25,0.1,2,0,20,complete,,0,0,0.4554553,0,0,0,0,0,0,0,0,0,0
702,141,2,202750142,8.5,0.25,0.1,2,0,20,complete,,0,0,0.0272956,0,0,0,0,0,0,0,0,0,0
