id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
2,1,2,202610142,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0219927,0,0,0,0,0,0,0,0,0,0
6,2,1,202611141,5,0.15,0.1,1,0,20,complete,,0,0,0.0073496,0,0,0,0,0,0,0,0,0,0
10,2,5,202611145,5,0.15,0.1,1,0,20,complete,,0,0,0.0071736,0,0,0,0,0,0,0,0,0,0
14,3,4,202612144,8.5,0.15,0.1,1,0,20,complete,,0,0,0.0025404,0,0,0,0,0,0,0,0,0,0
18,4,3,202613143,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0022234,0,0,0,0,0,0,0,0,0,0
22,5,2,202614142,5,0.25,0.1,1,0,20,complete,,0,0,0.0081153,0,0,0,0,0,0,0,0,0,0
26,6,1,202615141,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0028296,0,0,0,0,0,0,0,0,0,0
30,6,5,202615145,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0023613,0,0,0,0,0,0,0,0,0,0
34,7,4,202616144,1.5,0.5,0.1,1,0,20,complete,,0,0,0.2910186,0,0,0,0,0,0,0,0,0,0
38,8,3,202617143,5,0.5,0.1,1,0,20,complete,,0,0,0.2228222,0,0,0,0,0,0,0,0,0,0
42,9,2,202618142,8.5,0.5,0.1,1,0,20,complete,,0,0,0.003068,0,0,0,0,0,0,0,0,0,0
46,10,1,202619141,1.5,1,0.1,1,0,20,complete,,0,0,0.2697082,0,0,0,0,0,0,0,0,0,0
50,10,5,202619145,1.5,1,0.1,1,0,20,complete,,0,0,0.3087648,0,0,0,0,0,0,0,0,0,0
54,11,4,202620144,5,1,0.1,1,0,20,complete,,0,0,0.3448349,0,0,0,0,0,0,0,0,0,0
58,12,3,202621143,8.5,1,0.1,1,0,20,complete,,0,0,0.0029219,0,0,0,0,0,0,0,0,0,0
62,13,2,202622142,1.5,1.5,0.1,1,0,20,complete,,0,0,0.3027435,0,0,0,0,0,0,0,0,0,0
66,14,1,202623141,5,1.5,0.1,1,0,20,complete,,0,0,0.3061702,0,0,0,0,0,0,0,0,0,0
70,14,5,202623145,5,1.5,0.1,1,0,20,complete,,0,0,0.2852004,0,0,0,0,0,0,0,0,0,0
74,15,4,202624144,8.5,1.5,0.1,1,0,20,complete,,0,0,0.2852851,0,0,0,0,0,0,0,0,0,0
78,16,3,202625143,1.5,0.15,0.15,1,0,20,complete,,0,0,0.024537,0,0,0,0,0,0,0,0,0,0
82,17,2,202626142,5,0.15,0.15,1,0,20,complete,,0,0,0.0207146,0,0,0,0,0,0,0,0,0,0
86,18,1,202627141,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0026531,0,0,0,0,0,0,0,0,0,0
90,18,5,202627145,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0021825,0,0,0,0,0,0,0,0,0,0
94,19,4,202628144,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0194597,0,0,0,0,0,0,0,0,0,0
98,20,3,202629143,5,0.25,0.15,1,0,20,complete,,0,0,0.0196297,0,0,0,0,0,0,0,0,0,0
102,21,2,202630142,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0027249,0,0,0,0,0,0,0,0,0,0
106,22,1,202631141,1.5,0.5,0.15,1,0,20,complete,,0,0,0.0237896,0,0,0,0,0,0,0,0,0,0
110,22,5,202631145,1.5,0.5,0.15,1,0,20,complete,,0,0,0.2479398,0,0,0,0,0,0,0,0,0,0
114,23,4,202632144,5,0.5,0.15,1,0,20,complete,,0,0,0.0209672,0,0,0,0,0,0,0,0,0,0
118,24,3,202633143,8.5,0.5,0.15,1,0,20,complete,,0,0,0.0024016,0,0,0,0,0,0,0,0,0,0
