id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
4,1,4,202610144,1.5,0.15,0.05,0.25,0,20,complete,,0,0,0.8667158,0,0,0,0,0,0,0,0,0,0
8,2,3,202611143,5,0.15,0.05,0.25,0,20,complete,,0,0,0.4423233,0,0,0,0,0,0,0,0,0,0
12,3,2,202612142,8.5,0.15,0.05,0.25,0,20,complete,,0,0,0.3519319,0,0,0,0,0,0,0,0,0,0
16,4,1,202613141,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.3994297,0,0,0,0,0,0,0,0,0,0
20,4,5,202613145,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.3863806,0,0,0,0,0,0,0,0,0,0
24,5,4,202614144,5,0.25,0.05,0.25,0,20,complete,,0,0,0.246374,0,0,0,0,0,0,0,0,0,0
28,6,3,202615143,8.5,0.25,0.05,0.25,0,20,complete,,0,0,0.305484,0,0,0,0,0,0,0,0,0,0
32,7,2,202616142,1.5,0.5,0.05,0.25,0,20,complete,,0,0,0.3409019,0,0,0,0,0,0,0,0,0,0
36,8,1,202617141,5,0.5,0.05,0.25,0,20,complete,,0,0,0.3101831,0,0,0,0,0,0,0,0,0,0
40,8,5,202617145,5,0.5,0.05,0.25,0,20,complete,,0,0,0.3428016,0,0,0,0,0,0,0,0,0,0
44,9,4,202618144,8.5,0.5,0.05,0.25,0,20,complete,,0,0,0.4264667,0,0,0,0,0,0,0,0,0,0
48,10,3,202619143,1.5,1,0.05,0.25,0,20,complete,,0,0,0.4062738,0,0,0,0,0,0,0,0,0,0
52,11,2,202620142,5,1,0.05,0.25,0,20,complete,,0,0,0.3700693,0,0,0,0,0,0,0,0,0,0
56,12,1,202621141,8.5,1,0.05,0.25,0,20,complete,,0,0,0.4038078,0,0,0,0,0,0,0,0,0,0
60,12,5,202621145,8.5,1,0.05,0.25,0,20,complete,,0,0,0.3956013,0,0,0,0,0,0,0,0,0,0
64,13,4,202622144,1.5,1.5,0.05,0.25,0,20,complete,,0,0,0.4800638,0,0,0,0,0,0,0,0,0,0
68,14,3,202623143,5,1.5,0.05,0.25,0,20,complete,,0,0,0.3741763,0,0,0,0,0,0,0,0,0,0
72,15,2,202624142,8.5,1.5,0.05,0.25,0,20,complete,,0,0,0.3532925,0,0,0,0,0,0,0,0,0,0
76,16,1,202625141,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.288663,0,0,0,0,0,0,0,0,0,0
80,16,5,202625145,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.313048,0,0,0,0,0,0,0,0,0,0
84,17,4,202626144,5,0.15,0.1,0.25,0,20,complete,,0,0,0.2770662,0,0,0,0,0,0,0,0,0,0
88,18,3,202627143,8.5,0.15,0.1,0.25,0,20,complete,,0,0,0.3536035,0,0,0,0,0,0,0,0,0,0
92,19,2,202628142,1.5,0.25,0.1,0.25,0,20,complete,,0,0,0.2910958,0,0,0,0,0,0,0,0,0,0
96,20,1,202629141,5,0.25,0.1,0.25,0,20,complete,,0,0,0.3369559,0,0,0,0,0,0,0,0,0,0
100,20,5,202629145,5,0.25,0.1,0.25,0,20,complete,,0,0,0.3060922,0,0,0,0,0,0,0,0,0,0
104,21,4,202630144,8.5,0.25,0.1,0.25,0,20,complete,,0,0,0.3464153,0,0,0,0,0,0,0,0,0,0
108,22,3,202631143,1.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2736913,0,0,0,0,0,0,0,0,0,0
112,23,2,202632142,5,0.5,0.1,0.25,0,20,complete,,0,0,0.3748164,0,0,0,0,0,0,0,0,0,0
116,24,1,202633141,8.5,0.5,0.1,0.25,0,20,complete,,0,0,0.3543536,0,0,0,0,0,0,0,0,0,0
120,24,5,202633145,8.5,0.5,0.1,0.25,0,20,complete,,0,0,0.3031331,0,0,0,0,0,0,0,0,0,0
124,25,4,202634144,1.5,1,0.1,0.25,0,20,complete,,0,0,0.5009971,0,0,0,0,0,0,0,0,0,0
128,26,3,202635143,5,1,0.1,0.25,0,20,complete,,0,0,0.4327631,0,0,0,0,0,0,0,0,0,0
132,27,2,202636142,8.5,1,0.1,0.25,0,20,complete,,0,0,0.3421004,0,0,0,0,0,0,0,0,0,0
136,28,1,202637141,1.5,1.5,0.1,0.25,0,20,complete,,0,0,0.2487102,0,0,0,0,0,0,0,0,0,0
140,28,5,202637145,1.5,1.5,0.1,0.25,0,20,complete,,0,0,0.4225748,0,0,0,0,0,0,0,0,0,0
144,29,4,202638144,5,1.5,0.1,0.25,0,20,complete,,0,0,0.2956382,0,0,0,0,0,0,0,0,0,0
148,30,3,202639143,8.5,1.5,0.1,0.25,0,20,complete,,0,0,0.3286255,0,0,0,0,0,0,0,0,0,0
152,31,2,202640142,1.5,0.15,0.15,0.25,0,20,complete,,0,0,0.0232964,0,0,0,0,0,0,0,0,0,0
156,32,1,202641141,5,0.15,0.15,0.25,0,20,complete,,0,0,0.0231268,0,0,0,0,0,0,0,0,0,0
160,32,5,202641145,5,0.15,0.15,0.25,0,20,complete,,0,0,0.0207854,0,0,0,0,0,0,0,0,0,0
164,33,4,202642144,8.5,0.15,0.15,0.25,0,20,complete,,0,0,0.0183558,0,0,0,0,0,0,0,0,0,0
168,34,3,202643143,1.5,0.25,0.15,0.25,0,20,complete,,0,0,0.2997095,0,0,0,0,0,0,0,0,0,0
172,35,2,202644142,5,0.25,0.15,0.25,0,20,complete,,0,0,0.2456107,0,0,0,0,0,0,0,0,0,0
176,36,1,202645141,8.5,0.25,0.15,0.25,0,20,complete,,0,0,0.0208238,0,0,0,0,0,0,0,0,0,0
180,36,5,202645145,8.5,0.25,0.15,0.25,0,20,complete,,0,0,0.0207664,0,0,0,0,0,0,0,0,0,0
184,37,4,202646144,1.5,0.5,0.15,0.25,0,20,complete,,0,0,0.3355057,0,0,0,0,0,0,0,0,0,0
188,38,3,202647143,5,0.5,0.15,0.25,0,20,complete,,0,0,0.3138724,0,0,0,0,0,0,0,0,0,0
192,39,2,202648142,8.5,0.5,0.15,0.25,0,20,complete,,0,0,0.3490882,0,0,0,0,0,0,0,0,0,0
196,40,1,202649141,1.5,1,0.15,0.25,0,20,complete,,0,0,0.4309699,0,0,0,0,0,0,0,0,0,0
200,40,5,202649145,1.5,1,0.15,0.25,0,20,complete,,0,0,0.4073736,0,0,0,0,0,0,0,0,0,0
204,41,4,202650144,5,1,0.15,0.25,0,20,complete,,0,0,0.3964267,0,0,0,0,0,0,0,0,0,0
208,42,3,202651143,8.5,1,0.15,0.25,0,20,complete,,0,0,0.323716,0,0,0,0,0,0,0,0,0,0
212,43,2,202652142,1.5,1.5,0.15,0.25,0,20,complete,,0,0,0.3357901,0,0,0,0,0,0,0,0,0,0
216,44,1,202653141,5,1.5,0.15,0.25,0,20,complete,,0,0,0.2270031,0,0,0,0,0,0,0,0,0,0
220,44,5,202653145,5,1.5,0.15,0.25,0,20,complete,,0,0,0.3011937,0,0,0,0,0,0,0,0,0,0
224,45,4,202654144,8.5,1.5,0.15,0.25,0,20,complete,,0,0,0.2925392,0,0,0,0,0,0,0,0,0,0
228,46,3,202655143,1.5,0.15,0.5,0.25,0,20,complete,,0,0,0.01897,0,0,0,0,0,0,0,0,0,0
232,47,2,202656142,5,0.15,0.5,0.25,0,20,complete,,0,0,0.0212466,0,0,0,0,0,0,0,0,0,0
236,48,1,202657141,8.5,0.15,0.5,0.25,0,20,complete,,0,0,0.0200991,0,0,0,0,0,0,0,0,0,0
240,48,5,202657145,8.5,0.15,0.5,0.25,0,20,complete,,0,0,0.0183459,0,0,0,0,0,0,0,0,0,0
244,49,4,202658144,1.5,0.25,0.5,0.25,0,20,complete,,0,0,0.0236135,0,0,0,0,0,0,0,0,0,0
248,50,3,202659143,5,0.25,0.5,0.25,0,20,complete,,0,0,0.0216475,0,0,0,0,0,0,0,0,0,0
252,51,2,202660142,8.5,0.25,0.5,0.25,0,20,complete,,0,0,0.023869,0,0,0,0,0,0,0,0,0,0
256,52,1,202661141,1.5,0.5,0.5,0.25,0,20,complete,,0,0,0.3757823,0,0,0,0,0,0,0,0,0,0
260,52,5,202661145,1.5,0.5,0.5,0.25,0,20,complete,,0,0,0.4209884,0,0,0,0,0,0,0,0,0,0
264,53,4,202662144,5,0.5,0.5,0.25,0,20,complete,,0,0,0.0245883,0,0,0,0,0,0,0,0,0,0
268,54,3,202663143,8.5,0.5,0.5,0.25,0,20,complete,,0,0,0.0179275,0,0,0,0,0,0,0,0,0,0
272,55,2,202664142,1.5,1,0.5,0.25,0,20,complete,,0,0,0.3348114,0,0,0,0,0,0,0,0,0,0
276,56,1,202665141,5,1,0.5,0.25,0,20,complete,,0,0,0.3672199,0,0,0,0,0,0,0,0,0,0
280,56,5,202665145,5,1,0.5,0.25,0,20,complete,,0,0,0.302083,0,0,0,0,0,0,0,0,0,0
284,57,4,202666144,8.5,1,0.5,0.25,0,20,complete,,0,0,0.3648129,0,0,0,0,0,0,0,0,0,0
288,58,3,202667143,1.5,1.5,0.5,0.25,0,20,complete,,0,0,0.3849039,0,0,0,0,0,0,0,0,0,0
292,59,2,202668142,5,1.5,0.5,0.25,0,20,complete,,0,0,0.0220658,0,0,0,0,0,0,0,0,0,0
296,60,1,202669141,8.5,1.5,0.5,0.25,0,4,paused,interaction_at_max_gap,0,0,0.0095364,0,0,0,0,0,0,0,0,0,0
300,60,5,202669145,8.5,1.5,0.5,0.25,0,20,complete,,0,0,0.021684,0,0,0,0,0,0,0,0,0,0
304,61,4,202670144,1.5,0.15,0.05,1,0,20,complete,,0,0,0.0231785,0,0,0,0,0,0,0,0,0,0
308,62,3,202671143,5,0.15,0.05,1,0,20,complete,,0,0,0.0233584,0,0,0,0,0,0,0,0,0,0
312,63,2,202672142,8.5,0.15,0.05,1,0,20,complete,,0,0,0.0236681,0,0,0,0,0,0,0,0,0,0
316,64,1,202673141,1.5,0.25,0.05,1,0,20,complete,,0,0,0.0224581,0,0,0,0,0,0,0,0,0,0
320,64,5,202673145,1.5,0.25,0.05,1,0,20,complete,,0,0,0.3458934,0,0,0,0,0,0,0,0,0,0
324,65,4,202674144,5,0.25,0.05,1,0,20,complete,,0,0,0.3128956,0,0,0,0,0,0,0,0,0,0
328,66,3,202675143,8.5,0.25,0.05,1,0,20,complete,,0,0,0.0251197,0,0,0,0,0,0,0,0,0,0
332,67,2,202676142,1.5,0.5,0.05,1,0,20,complete,,0,0,0.3443382,0,0,0,0,0,0,0,0,0,0
336,68,1,202677141,5,0.5,0.05,1,0,20,complete,,0,0,0.4195586,0,0,0,0,0,0,0,0,0,0
340,68,5,202677145,5,0.5,0.05,1,0,20,complete,,0,0,0.373303,0,0,0,0,0,0,0,0,0,0
344,69,4,202678144,8.5,0.5,0.05,1,0,20,complete,,0,0,0.3225794,0,0,0,0,0,0,0,0,0,0
348,70,3,202679143,1.5,1,0.05,1,0,20,complete,,0,0,0.3981808,0,0,0,0,0,0,0,0,0,0
352,71,2,202680142,5,1,0.05,1,0,20,complete,,0,0,0.3216036,0,0,0,0,0,0,0,0,0,0
356,72,1,202681141,8.5,1,0.05,1,0,20,complete,,0,0,0.2956859,0,0,0,0,0,0,0,0,0,0
360,72,5,202681145,8.5,1,0.05,1,0,20,complete,,0,0,0.3970544,0,0,0,0,0,0,0,0,0,0
364,73,4,202682144,1.5,1.5,0.05,1,0,20,complete,,0,0,0.3846685,0,0,0,0,0,0,0,0,0,0
368,74,3,202683143,5,1.5,0.05,1,0,20,complete,,0,0,0.3751559,0,0,0,0,0,0,0,0,0,0
372,75,2,202684142,8.5,1.5,0.05,1,0,20,complete,,0,0,0.2950475,0,0,0,0,0,0,0,0,0,0
376,76,1,202685141,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0235064,0,0,0,0,0,0,0,0,0,0
380,76,5,202685145,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0243736,0,0,0,0,0,0,0,0,0,0
384,77,4,202686144,5,0.15,0.1,1,0,20,complete,,0,0,0.2588037,0,0,0,0,0,0,0,0,0,0
388,78,3,202687143,8.5,0.15,0.1,1,0,20,complete,,0,0,0.0241851,0,0,0,0,0,0,0,0,0,0
392,79,2,202688142,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0235691,0,0,0,0,0,0,0,0,0,0
396,80,1,202689141,5,0.25,0.1,1,0,20,complete,,0,0,0.3445423,0,0,0,0,0,0,0,0,0,0
400,80,5,202689145,5,0.25,0.1,1,0,20,complete,,0,0,0.3976287,0,0,0,0,0,0,0,0,0,0
404,81,4,202690144,8.5,0.25,0.1,1,0,20,complete,,0,0,0.3410613,0,0,0,0,0,0,0,0,0,0
408,82,3,202691143,1.5,0.5,0.1,1,0,20,complete,,0,0,0.3754071,0,0,0,0,0,0,0,0,0,0
412,83,2,202692142,5,0.5,0.1,1,0,20,complete,,0,0,0.4628908,0,0,0,0,0,0,0,0,0,0
416,84,1,202693141,8.5,0.5,0.1,1,0,20,complete,,0,0,0.386364,0,0,0,0,0,0,0,0,0,0
420,84,5,202693145,8.5,0.5,0.1,1,0,20,complete,,0,0,0.3824761,0,0,0,0,0,0,0,0,0,0
424,85,4,202694144,1.5,1,0.1,1,0,20,complete,,0,0,0.3314775,0,0,0,0,0,0,0,0,0,0
428,86,3,202695143,5,1,0.1,1,0,20,complete,,0,0,0.3876418,0,0,0,0,0,0,0,0,0,0
432,87,2,202696142,8.5,1,0.1,1,0,20,complete,,0,0,0.2914885,0,0,0,0,0,0,0,0,0,0
436,88,1,202697141,1.5,1.5,0.1,1,0,20,complete,,0,0,0.4013546,0,0,0,0,0,0,0,0,0,0
440,88,5,202697145,1.5,1.5,0.1,1,0,20,complete,,0,0,0.4197237,0,0,0,0,0,0,0,0,0,0
444,89,4,202698144,5,1.5,0.1,1,0,20,complete,,0,0,0.4117492,0,0,0,0,0,0,0,0,0,0
448,90,3,202699143,8.5,1.5,0.1,1,0,20,complete,,0,0,0.4074302,0,0,0,0,0,0,0,0,0,0
452,91,2,202700142,1.5,0.15,0.15,1,0,20,complete,,0,0,0.3300824,0,0,0,0,0,0,0,0,0,0
456,92,1,202701141,5,0.15,0.15,1,0,20,complete,,0,0,0.0225987,0,0,0,0,0,0,0,0,0,0
460,92,5,202701145,5,0.15,0.15,1,0,20,complete,,0,0,0.4213381,0,0,0,0,0,0,0,0,0,0
464,93,4,202702144,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0237943,0,0,0,0,0,0,0,0,0,0
468,94,3,202703143,1.5,0.25,0.15,1,0,20,complete,,0,0,0.2652083,0,0,0,0,0,0,0,0,0,0
472,95,2,202704142,5,0.25,0.15,1,0,20,complete,,0,0,0.0256142,0,0,0,0,0,0,0,0,0,0
476,96,1,202705141,8.5,0.25,0.15,1,0,20,complete,,0,0,0.3196548,0,0,0,0,0,0,0,0,0,0
480,96,5,202705145,8.5,0.25,0.15,1,0,20,complete,,0,0,0.265937,0,0,0,0,0,0,0,0,0,0
484,97,4,202706144,1.5,0.5,0.15,1,0,20,complete,,0,0,0.3539945,0,0,0,0,0,0,0,0,0,0
488,98,3,202707143,5,0.5,0.15,1,0,20,complete,,0,0,0.4020549,0,0,0,0,0,0,0,0,0,0
492,99,2,202708142,8.5,0.5,0.15,1,0,20,complete,,0,0,0.3601033,0,0,0,0,0,0,0,0,0,0
496,100,1,202709141,1.5,1,0.15,1,0,20,complete,,0,0,0.5228576,0,0,0,0,0,0,0,0,0,0
500,100,5,202709145,1.5,1,0.15,1,0,20,complete,,0,0,0.5954688,0,0,0,0,0,0,0,0,0,0
504,101,4,202710144,5,1,0.15,1,0,20,complete,,0,0,0.4732472,0,0,0,0,0,0,0,0,0,0
508,102,3,202711143,8.5,1,0.15,1,0,20,complete,,0,0,0.4014159,0,0,0,0,0,0,0,0,0,0
512,103,2,202712142,1.5,1.5,0.15,1,0,20,complete,,0,0,0.4962344,0,0,0,0,0,0,0,0,0,0
516,104,1,202713141,5,1.5,0.15,1,0,20,complete,,0,0,0.4147398,0,0,0,0,0,0,0,0,0,0
520,104,5,202713145,5,1.5,0.15,1,0,20,complete,,0,0,0.4588465,0,0,0,0,0,0,0,0,0,0
524,105,4,202714144,8.5,1.5,0.15,1,0,20,complete,,0,0,0.2981415,0,0,0,0,0,0,0,0,0,0
528,106,3,202715143,1.5,0.15,0.5,1,0,20,complete,,0,0,0.0237035,0,0,0,0,0,0,0,0,0,0
532,107,2,202716142,5,0.15,0.5,1,0,20,complete,,0,0,0.023693,0,0,0,0,0,0,0,0,0,0
536,108,1,202717141,8.5,0.15,0.5,1,0,20,complete,,0,0,0.0237588,0,0,0,0,0,0,0,0,0,0
540,108,5,202717145,8.5,0.15,0.5,1,0,20,complete,,0,0,0.0232671,0,0,0,0,0,0,0,0,0,0
544,109,4,202718144,1.5,0.25,0.5,1,0,20,complete,,0,0,0.3133732,0,0,0,0,0,0,0,0,0,0
548,110,3,202719143,5,0.25,0.5,1,0,20,complete,,0,0,0.0249217,0,0,0,0,0,0,0,0,0,0
552,111,2,202720142,8.5,0.25,0.5,1,0,20,complete,,0,0,0.0240731,0,0,0,0,0,0,0,0,0,0
556,112,1,202721141,1.5,0.5,0.5,1,0,20,complete,,0,0,0.0214609,0,0,0,0,0,0,0,0,0,0
