id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
4,1,4,202610144,1.5,0.15,0.05,0.25,0,20,complete,,0,0,0.7756496,0,0,0,0,0,0,0,0,0,0
8,2,3,202611143,5,0.15,0.05,0.25,0,20,complete,,0,0,0.2644176,0,0,0,0,0,0,0,0,0,0
12,3,2,202612142,8.5,0.15,0.05,0.25,0,20,complete,,0,0,0.2405044,0,0,0,0,0,0,0,0,0,0
16,4,1,202613141,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2406757,0,0,0,0,0,0,0,0,0,0
20,4,5,202613145,1.5,0.25,0.05,0.25,0,20,complete,,0,0,0.26521,0,0,0,0,0,0,0,0,0,0
24,5,4,202614144,5,0.25,0.05,0.25,0,20,complete,,0,0,0.1940749,0,0,0,0,0,0,0,0,0,0
28,6,3,202615143,8.5,0.25,0.05,0.25,0,20,complete,,0,0,0.2676402,0,0,0,0,0,0,0,0,0,0
32,7,2,202616142,1.5,0.5,0.05,0.25,0,20,complete,,0,0,0.3120058,0,0,0,0,0,0,0,0,0,0
36,8,1,202617141,5,0.5,0.05,0.25,0,20,complete,,0,0,0.213722,0,0,0,0,0,0,0,0,0,0
40,8,5,202617145,5,0.5,0.05,0.25,0,20,complete,,0,0,0.2199581,0,0,0,0,0,0,0,0,0,0
44,9,4,202618144,8.5,0.5,0.05,0.25,0,20,complete,,0,0,0.3458337,0,0,0,0,0,0,0,0,0,0
48,10,3,202619143,1.5,1,0.05,0.25,0,20,complete,,0,0,0.3425128,0,0,0,0,0,0,0,0,0,0
52,11,2,202620142,5,1,0.05,0.25,0,20,complete,,0,0,0.2735184,0,0,0,0,0,0,0,0,0,0
56,12,1,202621141,8.5,1,0.05,0.25,0,20,complete,,0,0,0.2913302,0,0,0,0,0,0,0,0,0,0
60,12,5,202621145,8.5,1,0.05,0.25,0,20,complete,,0,0,0.2616867,0,0,0,0,0,0,0,0,0,0
64,13,4,202622144,1.5,1.5,0.05,0.25,0,20,complete,,0,0,0.3075975,0,0,0,0,0,0,0,0,0,0
68,14,3,202623143,5,1.5,0.05,0.25,0,20,complete,,0,0,0.3118438,0,0,0,0,0,0,0,0,0,0
72,15,2,202624142,8.5,1.5,0.05,0.25,0,20,complete,,0,0,0.2607426,0,0,0,0,0,0,0,0,0,0
76,16,1,202625141,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2203344,0,0,0,0,0,0,0,0,0,0
80,16,5,202625145,1.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2143779,0,0,0,0,0,0,0,0,0,0
84,17,4,202626144,5,0.15,0.1,0.25,0,20,complete,,0,0,0.2046622,0,0,0,0,0,0,0,0,0,0
88,18,3,202627143,8.5,0.15,0.1,0.25,0,20,complete,,0,0,0.2364995,0,0,0,0,0,0,0,0,0,0
92,19,2,202628142,1.5,0.25,0.1,0.25,0,20,complete,,0,0,0.2142801,0,0,0,0,0,0,0,0,0,0
96,20,1,202629141,5,0.25,0.1,0.25,0,20,complete,,0,0,0.2657766,0,0,0,0,0,0,0,0,0,0
100,20,5,202629145,5,0.25,0.1,0.25,0,20,complete,,0,0,0.299896,0,0,0,0,0,0,0,0,0,0
104,21,4,202630144,8.5,0.25,0.1,0.25,0,20,complete,,0,0,0.2528972,0,0,0,0,0,0,0,0,0,0
108,22,3,202631143,1.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2644848,0,0,0,0,0,0,0,0,0,0
112,23,2,202632142,5,0.5,0.1,0.25,0,20,complete,,0,0,0.2635569,0,0,0,0,0,0,0,0,0,0
116,24,1,202633141,8.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2380295,0,0,0,0,0,0,0,0,0,0
120,24,5,202633145,8.5,0.5,0.1,0.25,0,20,complete,,0,0,0.2182428,0,0,0,0,0,0,0,0,0,0
124,25,4,202634144,1.5,1,0.1,0.25,0,20,complete,,0,0,0.2788737,0,0,0,0,0,0,0,0,0,0
