id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
2,1,2,202610142,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0166928,0,0,0,0,0,0,0,0,0,0
6,2,1,202611141,5,0.15,0.1,1,0,20,complete,,0,0,0.0053576,0,0,0,0,0,0,0,0,0,0
10,2,5,202611145,5,0.15,0.1,1,0,20,complete,,0,0,0.0069763,0,0,0,0,0,0,0,0,0,0
14,3,4,202612144,8.5,0.15,0.1,1,0,20,complete,,0,0,0.002573,0,0,0,0,0,0,0,0,0,0
18,4,3,202613143,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0028191,0,0,0,0,0,0,0,0,0,0
22,5,2,202614142,5,0.25,0.1,1,0,20,complete,,0,0,0.0091944,0,0,0,0,0,0,0,0,0,0
26,6,1,202615141,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0041786,0,0,0,0,0,0,0,0,0,0
30,6,5,202615145,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0084039,0,0,0,0,0,0,0,0,0,0
34,7,4,202616144,1.5,0.5,0.1,1,0,20,complete,,0,0,0.4330607,0,0,0,0,0,0,0,0,0,0
38,8,3,202617143,5,0.5,0.1,1,0,20,complete,,0,0,0.3035105,0,0,0,0,0,0,0,0,0,0
42,9,2,202618142,8.5,0.5,0.1,1,0,20,complete,,0,0,0.0032222,0,0,0,0,0,0,0,0,0,0
46,10,1,202619141,1.5,1,0.1,1,0,20,complete,,0,0,0.2875762,0,0,0,0,0,0,0,0,0,0
50,10,5,202619145,1.5,1,0.1,1,0,20,complete,,0,0,0.3594675,0,0,0,0,0,0,0,0,0,0
54,11,4,202620144,5,1,0.1,1,0,20,complete,,0,0,0.3622663,0,0,0,0,0,0,0,0,0,0
58,12,3,202621143,8.5,1,0.1,1,0,20,complete,,0,0,0.0031694,0,0,0,0,0,0,0,0,0,0
62,13,2,202622142,1.5,1.5,0.1,1,0,20,complete,,0,0,0.4028415,0,0,0,0,0,0,0,0,0,0
66,14,1,202623141,5,1.5,0.1,1,0,20,complete,,0,0,0.3158686,0,0,0,0,0,0,0,0,0,0
70,14,5,202623145,5,1.5,0.1,1,0,20,complete,,0,0,0.3651865,0,0,0,0,0,0,0,0,0,0
74,15,4,202624144,8.5,1.5,0.1,1,0,20,complete,,0,0,0.3699413,0,0,0,0,0,0,0,0,0,0
78,16,3,202625143,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0248441,0,0,0,0,0,0,0,0,0,0
82,17,2,202626142,5,0.15,0.15,1,0,20,complete,,0,0,0.0221716,0,0,0,0,0,0,0,0,0,0
86,18,1,202627141,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0048779,0,0,0,0,0,0,0,0,0,0
90,18,5,202627145,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0032372,0,0,0,0,0,0,0,0,0,0
94,19,4,202628144,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0261143,0,0,0,0,0,0,0,0,0,0
98,20,3,202629143,5,0.25,0.15,1,0,20,complete,,0,0,0.0235874,0,0,0,0,0,0,0,0,0,0
102,21,2,202630142,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0036421,0,0,0,0,0,0,0,0,0,0
106,22,1,202631141,1.5,0.5,0.15,1,0,20,complete,,0,0,0.0263614,0,0,0,0,0,0,0,0,0,0
110,22,5,202631145,1.5,0.5,0.15,1,0,20,complete,,0,0,0.3077181,0,0,0,0,0,0,0,0,0,0
114,23,4,202632144,5,0.5,0.15,1,0,20,complete,,0,0,0.0241423,0,0,0,0,0,0,0,0,0,0
118,24,3,202633143,8.5,0.5,0.15,1,0,20,complete,,0,0,0.0028632,0,0,0,0,0,0,0,0,0,0
122,25,2,202634142,1.5,1,0.15,1,0,20,complete,,0,0,0.2590714,0,0,0,0,0,0,0,0,0,0
126,26,1,202635141,5,1,0.15,1,0,20,complete,,0,0,0.2933434,0,0,0,0,0,0,0,0,0,0
130,26,5,202635145,5,1,0.15,1,0,20,complete,,0,0,0.4273942,0,0,0,0,0,0,0,0,0,0
134,27,4,202636144,8.5,1,0.15,1,0,20,complete,,0,0,0.0030507,0,0,0,0,0,0,0,0,0,0
138,28,3,202637143,1.5,1.5,0.15,1,0,20,complete,,0,0,0.2787452,0,0,0,0,0,0,0,0,0,0
142,29,2,202638142,5,1.5,0.15,1,0,20,complete,,0,0,0.3571871,0,0,0,0,0,0,0,0,0,0
146,30,1,202639141,8.5,1.5,0.15,1,0,20,complete,,0,0,0.0029917,0,0,0,0,0,0,0,0,0,0
150,30,5,202639145,8.5,1.5,0.15,1,0,20,complete,,0,0,0.0103369,0,0,0,0,0,0,0,0,0,0
154,31,4,202640144,1.5,0.15,0.03,1,0,20,complete,,0,0,0.0232233,0,0,0,0,0,0,0,0,0,0
158,32,3,202641143,5,0.15,0.03,1,0,20,complete,,0,0,0.0233965,0,0,0,0,0,0,0,0,0,0
162,33,2,202642142,8.5,0.15,0.03,1,0,20,complete,,0,0,0.0042178,0,0,0,0,0,0,0,0,0,0
166,34,1,202643141,1.5,0.25,0.03,1,0,20,complete,,0,0,0.0239243,0,0,0,0,0,0,0,0,0,0
