id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
4,1,4,202610144,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0193899,0,0,0,0,0,0,0,0,0,0
8,2,3,202611143,5,0.15,0.1,1,0,20,complete,,0,0,0.0073358,0,0,0,0,0,0,0,0,0,0
12,3,2,202612142,8.5,0.15,0.1,1,0,20,complete,,0,0,0.012932,0,0,0,0,0,0,0,0,0,0
16,4,1,202613141,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0064182,0,0,0,0,0,0,0,0,0,0
20,4,5,202613145,1.5,0.25,0.1,1,0,20,complete,,0,0,0.0389186,0,0,0,0,0,0,0,0,0,0
24,5,4,202614144,5,0.25,0.1,1,0,20,complete,,0,0,0.0233016,0,0,0,0,0,0,0,0,0,0
28,6,3,202615143,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0032687,0,0,0,0,0,0,0,0,0,0
32,7,2,202616142,1.5,0.5,0.1,1,0,20,complete,,0,0,0.2967886,0,0,0,0,0,0,0,0,0,0
36,8,1,202617141,5,0.5,0.1,1,0,20,complete,,0,0,0.0159885,0,0,0,0,0,0,0,0,0,0
40,8,5,202617145,5,0.5,0.1,1,0,20,complete,,0,0,0.0115428,0,0,0,0,0,0,0,0,0,0
44,9,4,202618144,8.5,0.5,0.1,1,0,20,complete,,0,0,0.0054357,0,0,0,0,0,0,0,0,0,0
48,10,3,202619143,1.5,1,0.1,1,0,20,complete,,0,0,0.3696363,0,0,0,0,0,0,0,0,0,0
52,11,2,202620142,5,1,0.1,1,0,20,complete,,0,0,0.257457,0,0,0,0,0,0,0,0,0,0
56,12,1,202621141,8.5,1,0.1,1,0,20,complete,,0,0,0.0027834,0,0,0,0,0,0,0,0,0,0
60,12,5,202621145,8.5,1,0.1,1,0,20,complete,,0,0,0.0268734,0,0,0,0,0,0,0,0,0,0
64,13,4,202622144,1.5,1.5,0.1,1,0,20,complete,,0,0,0.3025842,0,0,0,0,0,0,0,0,0,0
68,14,3,202623143,5,1.5,0.1,1,0,20,complete,,0,0,0.4112456,0,0,0,0,0,0,0,0,0,0
72,15,2,202624142,8.5,1.5,0.1,1,0,20,complete,,0,0,0.0265017,0,0,0,0,0,0,0,0,0,0
76,16,1,202625141,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0238822,0,0,0,0,0,0,0,0,0,0
80,16,5,202625145,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0267306,0,0,0,0,0,0,0,0,0,0
84,17,4,202626144,5,0.15,0.15,1,0,20,complete,,0,0,0.0298105,0,0,0,0,0,0,0,0,0,0
88,18,3,202627143,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0037081,0,0,0,0,0,0,0,0,0,0
92,19,2,202628142,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0283339,0,0,0,0,0,0,0,0,0,0
96,20,1,202629141,5,0.25,0.15,1,0,20,complete,,0,0,0.0283611,0,0,0,0,0,0,0,0,0,0
100,20,5,202629145,5,0.25,0.15,1,0,20,complete,,0,0,0.0254259,0,0,0,0,0,0,0,0,0,0
104,21,4,202630144,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0055731,0,0,0,0,0,0,0,0,0,0
108,22,3,202631143,1.5,0.5,0.15,1,0,20,complete,,0,0,0.0297569,0,0,0,0,0,0,0,0,0,0
112,23,2,202632142,5,0.5,0.15,1,0,20,complete,,0,0,0.0266236,0,0,0,0,0,0,0,0,0,0
116,24,1,202633141,8.5,0.5,0.15,1,0,20,complete,,0,0,0.0055751,0,0,0,0,0,0,0,0,0,0
120,24,5,202633145,8.5,0.5,0.15,1,0,20,complete,,0,0,0.0049722,0,0,0,0,0,0,0,0,0,0
124,25,4,202634144,1.5,1,0.15,1,0,20,complete,,0,0,0.3167418,0,0,0,0,0,0,0,0,0,0
128,26,3,202635143,5,1,0.15,1,0,20,complete,,0,0,0.2926918,0,0,0,0,0,0,0,0,0,0
132,27,2,202636142,8.5,1,0.15,1,0,20,complete,,0,0,0.0255477,0,0,0,0,0,0,0,0,0,0
136,28,1,202637141,1.5,1.5,0.15,1,0,20,complete,,0,0,0.3265602,0,0,0,0,0,0,0,0,0,0
140,28,5,202637145,1.5,1.5,0.15,1,0,20,complete,,0,0,0.3878498,0,0,0,0,0,0,0,0,0,0
144,29,4,202638144,5,1.5,0.15,1,0,20,complete,,0,0,0.0171596,0,0,0,0,0,0,0,0,0,0
148,30,3,202639143,8.5,1.5,0.15,1,0,20,complete,,0,0,0.0081461,0,0,0,0,0,0,0,0,0,0
152,31,2,202640142,1.5,0.15,0.03,1,0,20,complete,,0,0,0.0258361,0,0,0,0,0,0,0,0,0,0
156,32,1,202641141,5,0.15,0.03,1,0,20,complete,,0,0,0.027906,0,0,0,0,0,0,0,0,0,0
160,32,5,202641145,5,0.15,0.03,1,0,20,complete,,0,0,0.00399,0,0,0,0,0,0,0,0,0,0
164,33,4,202642144,8.5,0.15,0.03,1,0,20,complete,,0,0,0.0033244,0,0,0,0,0,0,0,0,0,0
168,34,3,202643143,1.5,0.25,0.03,1,0,20,complete,,0,0,0.0252314,0,0,0,0,0,0,0,0,0,0
172,35,2,202644142,5,0.25,0.03,1,0,20,complete,,0,0,0.0171003,0,0,0,0,0,0,0,0,0,0
176,36,1,202645141,8.5,0.25,0.03,1,0,20,complete,,0,0,0.0050193,0,0,0,0,0,0,0,0,0,0
180,36,5,202645145,8.5,0.25,0.03,1,0,20,complete,,0,0,0.0037132,0,0,0,0,0,0,0,0,0,0
184,37,4,202646144,1.5,0.5,0.03,1,0,20,complete,,0,0,0.0253086,0,0,0,0,0,0,0,0,0,0
188,38,3,202647143,5,0.5,0.03,1,0,20,complete,,0,0,0.0245715,0,0,0,0,0,0,0,0,0,0
192,39,2,202648142,8.5,0.5,0.03,1,0,20,complete,,0,0,0.0030068,0,0,0,0,0,0,0,0,0,0
196,40,1,202649141,1.5,1,0.03,1,0,4,paused,no_interaction_at_min_gap,0,0,0.0041692,0,0,0,0,0,0,0,0,0,0
200,40,5,202649145,1.5,1,0.03,1,0,20,complete,,0,0,0.3627239,0,0,0,0,0,0,0,0,0,0
204,41,4,202650144,5,1,0.03,1,0,20,complete,,0,0,0.350814,0,0,0,0,0,0,0,0,0,0
208,42,3,202651143,8.5,1,0.03,1,0,20,complete,,0,0,0.0230375,0,0,0,0,0,0,0,0,0,0
212,43,2,202652142,1.5,1.5,0.03,1,0,20,complete,,0,0,0.4034815,0,0,0,0,0,0,0,0,0,0
216,44,1,202653141,5,1.5,0.03,1,0,20,complete,,0,0,0.3092456,0,0,0,0,0,0,0,0,0,0
220,44,5,202653145,5,1.5,0.03,1,0,20,complete,,0,0,0.3204437,0,0,0,0,0,0,0,0,0,0
224,45,4,202654144,8.5,1.5,0.03,1,0,20,complete,,0,0,0.2534335,0,0,0,0,0,0,0,0,0,0
228,46,3,202655143,1.5,0.15,0.1,1,0,62,complete,,0,0,0.0059205,0,0,0,0,0,0,0,0,0,0
232,47,2,202656142,5,0.15,0.1,1,0,62,complete,,0,0,0.0057186,0,0,0,0,0,0,0,0,0,0
236,48,1,202657141,8.5,0.15,0.1,1,0,62,complete,,0,0,0.0052819,0,0,0,0,0,0,0,0,0,0
240,48,5,202657145,8.5,0.15,0.1,1,0,62,complete,,0,0,0.0056597,0,0,0,0,0,0,0,0,0,0
244,49,4,202658144,1.5,0.25,0.1,1,0,62,complete,,0,0,0.1078978,0,0,0,0,0,0,0,0,0,0
248,50,3,202659143,5,0.25,0.1,1,0,62,complete,,0,0,0.0149561,0,0,0,0,0,0,0,0,0,0
252,51,2,202660142,8.5,0.25,0.1,1,0,62,complete,,0,0,0.0104313,0,0,0,0,0,0,0,0,0,0
256,52,1,202661141,1.5,0.5,0.1,1,0,62,complete,,0,0,0.6324399,0,0,0,0,0,0,0,0,0,0
260,52,5,202661145,1.5,0.5,0.1,1,0,62,complete,,0,0,0.0808616,0,0,0,0,0,0,0,0,0,0
264,53,4,202662144,5,0.5,0.1,1,0,62,complete,,0,0,0.0694633,0,0,0,0,0,0,0,0,0,0
268,54,3,202663143,8.5,0.5,0.1,1,0,62,complete,,0,0,0.0057334,0,0,0,0,0,0,0,0,0,0
272,55,2,202664142,1.5,1,0.1,1,0,62,complete,,0,0,0.4932503,0,0,0,0,0,0,0,0,0,0
276,56,1,202665141,5,1,0.1,1,0,62,complete,,0,0,0.7422898,0,0,0,0,0,0,0,0,0,0
280,56,5,202665145,5,1,0.1,1,0,62,complete,,0,0,0.7688852,0,0,0,0,0,0,0,0,0,0
284,57,4,202666144,8.5,1,0.1,1,0,62,complete,,0,0,0.0927883,0,0,0,0,0,0,0,0,0,0
288,58,3,202667143,1.5,1.5,0.1,1,0,62,complete,,0,0,0.6387041,0,0,0,0,0,0,0,0,0,0
