budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,seed
50,0.1,0.05,0,0.03,5,0.0134164078649987,0,0,300,0.976666666666667,0.976666666666667,0,-0.000138264074684984,0.0221436410201354,-0.00679668476502301,0.0247485558753295,0.0106069579520822,0,36.21,5.90666666666667,20260912
50,0.1,0.05,1,0.03,5,0.0134164078649987,0,0,300,0.97,0.97,0,0.000632841275383515,0.0231012804449739,-0.00649345909651679,0.0245816958485552,0.0106069579520822,0,36.28,6.14,20260912
50,0.1,0.05,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,-4.98089895728526e-05,0.0229714180821462,-0.00697253239225023,0.0256459016834918,0.0106069579520822,0,36.0566666666667,5.28666666666667,20260912
50,0.1,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,0.976666666666667,0.976666666666667,0,0.000470958966507029,0.024251025207789,-0.00244513064057618,0.0251313015637166,0.0106069579520822,0.00994978955051165,36.1666666666667,6.22333333333333,20260912
50,0.1,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,0.973333333333333,0.973333333333333,0,0.00105616371685971,0.0243554273333481,-0.00223418735697451,0.0250919809900345,0.0106069579520822,0.00994978955051165,36.1633333333333,6.32,20260912
50,0.1,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,2.94621850179499e-05,0.0247657347390271,-0.00369592299772958,0.0255094821334504,0.0106069579520822,0.00994978955051165,36.0066666666667,5.75333333333333,20260912
50,0.1,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.976666666666667,0.976666666666667,0,0.00126743445936007,0.0258522992631402,-0.000917913394448588,0.023639454279712,0.0106069579520822,0.0198995791010233,36.0066666666667,6.79333333333333,20260912
50,0.1,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.976666666666667,0.976666666666667,0,0.000975449943228958,0.0265544943938347,-0.00104358700141719,0.0236538152272133,0.0106069579520822,0.0198995791010233,36.0733333333333,6.92333333333333,20260912
50,0.1,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,1,1,0,0.00161105953560027,0.0257976221958467,-0.00294129679044825,0.0247587557281482,0.0106069579520822,0.0198995791010233,35.9333333333333,6.28666666666667,20260912
50,0.1,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.92,0.92,0,-0.00101539948450489,0.0421990725608849,-0.00419690805742961,0.0244354242279932,0.0106397894117975,0,39.83,12.9833333333333,20260912
50,0.1,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.936666666666667,0.936666666666667,0,0.00243342784930457,0.0309889449197811,-0.00149117421679964,0.023518834402474,0.0106397894117975,0,39.8066666666667,13.3466666666667,20260912
50,0.1,0.1,2,0.03,5,0.0134164078649987,0,0,300,0.976666666666667,0.976666666666667,0,0.00155444680224931,0.0281466018203548,-0.0025319641433146,0.0227819978189427,0.0106397894117975,0,39.55,11.93,20260912
50,0.1,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.916666666666667,0.916666666666667,0,-0.000867697394321599,0.0271420162132671,0.0012437780722536,0.0244108653244857,0.0106397894117975,0.0199191338579722,39.82,12.73,20260912
50,0.1,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.936666666666667,0.936666666666667,0,-0.00120592840138795,0.030828862803625,0.00131241561433488,0.0254181165046024,0.0106397894117975,0.0199191338579722,39.8033333333333,13.3733333333333,20260912
50,0.1,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,0.963333333333333,0.963333333333333,0,-0.00110234772292274,0.0290650187179404,0.000710380387479756,0.0236857780958704,0.0106397894117975,0.0199191338579722,39.6133333333333,12.1166666666667,20260912
50,0.1,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.913333333333333,0.913333333333333,0,-0.00189700369224419,0.0324288724552634,0.00824318908135251,0.0272900945015558,0.0106397894117975,0.0398382677159445,39.59,13.1566666666667,20260912
50,0.1,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.953333333333333,0.953333333333333,0,-0.00357876018624442,0.0353531071399577,0.00817351701400536,0.0283374189495402,0.0106397894117975,0.0398382677159445,39.53,12.82,20260912
50,0.1,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,0.966666666666667,0.966666666666667,0,0.000393709521955855,0.0368407044571121,0.00823455205211761,0.0263283320488579,0.0106397894117975,0.0398382677159445,39.4766666666667,12.8166666666667,20260912
50,0.2,0.05,0,0.03,5,0.0134164078649987,0,0,300,0.976666666666667,0.976666666666667,0,0.00611485438586032,0.0451869193763564,-0.0153679423422361,0.0535997353707873,0.0107736041268207,0,33.36,4.42333333333333,20260912
50,0.2,0.05,1,0.03,5,0.0134164078649987,0,0,300,0.973333333333333,0.973333333333333,0,0.0062901587754706,0.0453399641099155,-0.0147724362808214,0.05253775663015,0.0107736041268207,0,33.4,4.53,20260912
50,0.2,0.05,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.00518230992202686,0.0456075082500403,-0.0157135031103112,0.0530831370409799,0.0107736041268207,0,33.1166666666667,3.62666666666667,20260912
50,0.2,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,0.99,0.99,0,0.00424126377323118,0.0462332214925557,-0.01467528241486,0.0453248078435851,0.0107736041268207,0.00996185115160678,33.18,4.26,20260912
50,0.2,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,0.983333333333333,0.983333333333333,0,0.00494577999936249,0.0457328573743918,-0.0143056403758779,0.0447360988546546,0.0107736041268207,0.00996185115160678,33.2233333333333,4.4,20260912
50,0.2,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,0.00392407259048083,0.0466624475758073,-0.0159543932180033,0.0456243486684722,0.0107736041268207,0.00996185115160678,33.11,3.95666666666667,20260912
50,0.2,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.986666666666667,0.986666666666667,0,0.00418946879819541,0.043948488331484,-0.012784984763029,0.050028729514707,0.0107736041268207,0.0199237023032136,33.2133333333333,4.25333333333333,20260912
50,0.2,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.986666666666667,0.986666666666667,0,0.00417680654320774,0.0443191282230086,-0.0128354542024349,0.0497540082891182,0.0107736041268207,0.0199237023032136,33.24,4.39666666666667,20260912
50,0.2,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,1,1,0,0.00440034754353436,0.0438870643687655,-0.0137937287275738,0.0504398195124726,0.0107736041268207,0.0199237023032136,33.1433333333333,3.90333333333333,20260912
50,0.2,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.97,0.97,0,-8.96915230772701e-05,0.0495400275591104,-0.0118186809803094,0.0516801815344013,0.0107805751225956,0,37.9333333333333,6.72333333333333,20260912
50,0.2,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.98,0.98,0,0.000603527490081649,0.0508626684615958,-0.0110163003415431,0.0525521932838543,0.0107805751225956,0,37.9233333333333,6.95333333333333,20260912
