budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_duplicates,mean_stage2_tests,seed
50,0.2,0.05,0,0.03,5,0.0134164078649987,300,0.65,0.65,0,5.65504643575219e-05,0.04344783463434,-0.0240946279676102,0.0643489601642012,0.0107780309763038,38.2666666666667,20.51,20260912
50,0.2,0.05,1,0.03,5,0.0134164078649987,300,0.62,0.62,0,-0.00132764290737118,0.0436923225492347,-0.0221238972755048,0.0611398630775041,0.0109567299752999,38.4833333333333,21.1,20260912
50,0.2,0.05,2,0.03,5,0.0134164078649987,300,0.59,0.59,0,0.000179138056686706,0.0427621754094572,-0.025756864841948,0.0618736207636556,0.010885247214364,38.9466666666667,22.05,20260912
50,0.2,0.1,0,0.03,4,0.015,300,0.583333333333333,0.583333333333333,0,-0.00156757444628305,0.0459725897832091,-0.0142565900746919,0.0518242515004279,0.0119920674959546,41.52,23.05,20260912
50,0.2,0.1,1,0.03,4,0.015,300,0.59,0.59,0,-0.00193235779332003,0.0484343097387194,-0.0136928137599744,0.0511990916386789,0.0120233300026458,41.5433333333333,23.0333333333333,20260912
50,0.2,0.1,2,0.03,4,0.015,300,0.503333333333333,0.503333333333333,0,0.00264882339083264,0.0477125753104405,-0.0108624629029408,0.0474052324002666,0.0123984371699679,42.5233333333333,25.9066666666667,20260912
50,0.2,0.1,0,0.03,5,0.0134164078649987,300,0.57,0.57,0,-0.00202784775842864,0.0466638117026922,-0.00878180850285944,0.0520185281321771,0.0107549453853908,41.72,23.7133333333333,20260912
50,0.2,0.1,1,0.03,5,0.0134164078649987,300,0.553333333333333,0.553333333333333,0,-0.00225738518246339,0.0458958609523842,-0.0103948196845151,0.054017043426713,0.0106733638886644,41.9033333333333,24.34,20260912
50,0.2,0.1,2,0.03,5,0.0134164078649987,300,0.46,0.46,0,-0.000656216796628346,0.0452826888891936,-0.0102551984462996,0.0489592679975065,0.0107936135300937,42.94,27.5366666666667,20260912
50,0.5,0.05,0,0.03,4,0.015,300,0.673333333333333,0.673333333333333,0,4.8936260396885e-06,0.119577406420088,-0.0394790477970036,0.136135523016687,0.0117935673569248,32.37,19.61,20260912
50,0.5,0.05,1,0.03,4,0.015,300,0.64,0.64,0,-0.00299883612307453,0.121350513520483,-0.0398245842205616,0.13529311842896,0.0120531320260514,32.8333333333333,20.3066666666667,20260912
50,0.5,0.05,2,0.03,4,0.015,300,0.593333333333333,0.593333333333333,0,-0.00264183373804083,0.115325176470153,-0.0397665636405709,0.134761320037204,0.0119129435309996,33.6333333333333,21.6666666666667,20260912
50,0.5,0.05,0,0.03,5,0.0134164078649987,300,0.636666666666667,0.636666666666667,0,-0.00293968947494896,0.116155128047764,-0.0458473838920785,0.146434904503416,0.0107588542260025,33.1533333333333,21.0666666666667,20260912
50,0.5,0.05,1,0.03,5,0.0134164078649987,300,0.603333333333333,0.603333333333333,0,-0.0035849437249003,0.115760288375219,-0.0362400196531612,0.131885921627477,0.0109210445136253,33.43,21.6533333333333,20260912
50,0.5,0.05,2,0.03,5,0.0134164078649987,300,0.556666666666667,0.556666666666667,0,-0.00153457597688316,0.114155145244179,-0.036402121510923,0.133695380481984,0.0109269554385326,34.3466666666667,23.13,20260912
50,0.5,0.1,0,0.03,4,0.015,300,0.57,0.57,0,-0.0115922109588962,0.101254018253766,-0.0576460557866685,0.128028000288731,0.0125750426341479,38.7866666666667,22.8366666666667,20260912
50,0.5,0.1,1,0.03,4,0.015,300,0.533333333333333,0.533333333333333,0,-0.00957546057520662,0.101575659193415,-0.0618354238502193,0.127051698539415,0.0126117765703108,39.2533333333333,24.0066666666667,20260912
50,0.5,0.1,2,0.03,4,0.015,300,0.446666666666667,0.446666666666667,0,-0.0102007879210607,0.0984913131537551,-0.0602837085826814,0.126299360057076,0.0125977168589798,40.4233333333333,27.0766666666667,20260912
50,0.5,0.1,0,0.03,5,0.0134164078649987,300,0.64,0.64,0,0.00169890464133083,0.122798147851874,-0.0205604339408101,0.111862757079424,0.0108537889059828,37.5066666666667,19.93,20260912
50,0.5,0.1,1,0.03,5,0.0134164078649987,300,0.6,0.6,0,0.00192156823372894,0.119476537731069,-0.0179553478845671,0.112320312145952,0.0108912351089425,37.9266666666667,21.17,20260912
50,0.5,0.1,2,0.03,5,0.0134164078649987,300,0.476666666666667,0.476666666666667,0,0.00549640278374649,0.116703392469641,-0.0146389619331212,0.112859839849155,0.0110595654692263,39.59,25.5933333333333,20260912
