budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,seed
20,0.1,0.05,0,0.015,4,0.0075,0,0,300,0.95,0.95,0,0.00373594164642556,0.0448083295886813,-0.00783838450299007,0.0384694275626143,0.00606444142265639,0,7.53666666666667,5.16333333333333,20260912
20,0.1,0.05,1,0.015,4,0.0075,0,0,300,0.95,0.95,0,0.0035267350556552,0.0452502174133621,-0.00765943944648533,0.0385362997883647,0.00606444142265639,0,7.54,5.16666666666667,20260912
20,0.1,0.05,2,0.015,4,0.0075,0,0,300,0.94,0.94,0,0.00236022007307342,0.0445056107923104,-0.00672417144394944,0.0372050317102448,0.00606444142265639,0,7.57333333333333,5.20333333333333,20260912
20,0.1,0.05,0,0.015,4,0.0075,0.25,0.0125,300,0.956666666666667,0.956666666666667,0,0.000776741543077014,0.0513728403162373,-0.00743667474314479,0.0401763907089951,0.00606444142265639,0.00998170117836461,7.77333333333333,5.37666666666667,20260912
20,0.1,0.05,1,0.015,4,0.0075,0.25,0.0125,300,0.956666666666667,0.956666666666667,0,0.000776741550982569,0.0513728403970779,-0.00743667473735296,0.0401763907685661,0.00606444142265639,0.00998170117836461,7.77333333333333,5.37666666666667,20260912
20,0.1,0.05,2,0.015,4,0.0075,0.25,0.0125,300,0.92,0.92,0,-0.00385699227265342,0.0522133952059056,-0.00634582019976889,0.0407110518752524,0.00606444142265639,0.00998170117836461,7.84333333333333,5.46666666666667,20260912
20,0.1,0.05,0,0.015,4,0.0075,0.5,0.025,300,0.93,0.93,0,-0.000269465249384637,0.0496656913433086,-0.0065829517199798,0.0410911235645066,0.00606444142265639,0.0199634023567292,7.94,5.56,20260912
20,0.1,0.05,1,0.015,4,0.0075,0.5,0.025,300,0.926666666666667,0.926666666666667,0,0.000210015886853897,0.0491058285330162,-0.00680363513891647,0.0410337031623747,0.00606444142265639,0.0199634023567292,7.94,5.56,20260912
20,0.1,0.05,2,0.015,4,0.0075,0.5,0.025,300,0.946666666666667,0.946666666666667,0,-0.00283742890359864,0.0491084018325388,-0.00636078990233648,0.0406784074597105,0.00606444142265639,0.0199634023567292,7.88666666666667,5.50666666666667,20260912
20,0.1,0.1,0,0.015,4,0.0075,0,0,300,0.75,0.75,0,0.00868517108754641,0.0552335729994171,0.0168581528569836,0.0380543499097753,0.00600419418069628,0,10.83,9.21333333333333,20260912
20,0.1,0.1,1,0.015,4,0.0075,0,0,300,0.723333333333333,0.723333333333333,0,-0.00106708936621447,0.0544052680862743,0.016156906729425,0.03831290412637,0.00600419418069628,0,10.8633333333333,9.25,20260912
20,0.1,0.1,2,0.015,4,0.0075,0,0,300,0.73,0.73,0,0.000515665387323722,0.0579406817339457,0.01892686633065,0.0403365351648975,0.00600419418069628,0,10.9066666666667,9.29,20260912
20,0.1,0.1,0,0.015,4,0.0075,0.25,0.025,300,0.743333333333333,0.743333333333333,0,0.0108076160868062,0.0598258135872502,0.0170486487133365,0.0451870461460796,0.00600419418069628,0.0200077263445308,11.0866666666667,9.34333333333333,20260912
20,0.1,0.1,1,0.015,4,0.0075,0.25,0.025,300,0.716666666666667,0.716666666666667,0,0.00382075001922608,0.0617605542203767,0.0169771663374662,0.045525201818289,0.00600419418069628,0.0200077263445308,11.14,9.42,20260912
20,0.1,0.1,2,0.015,4,0.0075,0.25,0.025,300,0.75,0.75,0,0.00618474977108363,0.0580146612015453,0.0198968319586076,0.0453899528296713,0.00600419418069628,0.0200077263445308,11.0433333333333,9.31333333333333,20260912
20,0.1,0.1,0,0.015,4,0.0075,0.5,0.05,300,0.743333333333333,0.746666666666667,0,0.00829771677680784,0.0629175124550798,0.0250221230626233,0.0529628375952826,0.00600419418069629,0.0400154526890616,11.2733333333333,9.47333333333333,20260912
20,0.1,0.1,1,0.015,4,0.0075,0.5,0.05,300,0.71,0.713333333333333,0,0.00792735569295116,0.0631476506228273,0.0266213207291208,0.0533267211835358,0.00600419418069629,0.0400154526890616,11.3033333333333,9.52333333333333,20260912
