budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,seed
20,0.1,0.1,1,0.03,4,0.015,0,0,300,0.723333333333333,0.723333333333333,0,0.00117460965009387,0.0520525443789266,0.0180309851503733,0.0402602384574061,0.0120083883613926,0,10.93,9.23,20260912
20,0.1,0.1,2,0.03,4,0.015,0,0,300,0.75,0.75,0,-0.00148222835107121,0.0576724690817296,0.0202491783793639,0.0436012238032559,0.0120083883613926,0,10.89,9.20333333333333,20260912
20,0.1,0.1,0,0.03,4,0.015,0.25,0.025,300,0.743333333333333,0.743333333333333,0,0.0031981030320868,0.060417479901595,0.0178469711646895,0.048791593823688,0.0120083883613926,0.0200077263445308,11.09,9.27,20260912
20,0.1,0.1,1,0.03,4,0.015,0.25,0.025,300,0.71,0.71,0,-0.00290987220498617,0.0631591530842828,0.0188169876324037,0.0478911895381835,0.0120083883613926,0.0200077263445308,11.1666666666667,9.38666666666667,20260912
20,0.1,0.1,2,0.03,4,0.015,0.25,0.025,300,0.76,0.76,0,-0.00310695311986947,0.0619585689762169,0.0213454162204606,0.0480696482100811,0.0120083883613926,0.0200077263445308,11.01,9.20333333333333,20260912
20,0.1,0.1,0,0.03,4,0.015,0.5,0.05,300,0.743333333333333,0.746666666666667,0,0.00961974057617292,0.0679557659841023,0.0266964981065308,0.0593982198085197,0.0120083883613926,0.0400154526890616,11.31,9.4,20260912
20,0.1,0.1,1,0.03,4,0.015,0.5,0.05,300,0.733333333333333,0.736666666666667,0,0.00625727403760741,0.0652460651227741,0.0266825599624535,0.0564918224764819,0.0120083883613926,0.0400154526890616,11.29,9.39,20260912
20,0.1,0.1,2,0.03,4,0.015,0.5,0.05,300,0.72,0.73,0,0.00529675410702667,0.0655159324719915,0.0308348672762256,0.0585577660632143,0.0120083883613926,0.0400154526890616,11.37,9.56333333333333,20260912
20,0.2,0.05,0,0.03,4,0.015,0,0,300,0.973333333333333,0.976666666666667,0,-7.25404478166171e-05,0.0685086290260744,-0.0320021478181755,0.0854376580176925,0.0118175454901034,0,5.97,3.59333333333333,20260912
20,0.2,0.05,1,0.03,4,0.015,0,0,300,0.973333333333333,0.976666666666667,0,-7.25404478166171e-05,0.0685086290260744,-0.0320021478181755,0.0854376580176925,0.0118175454901034,0,5.97,3.59333333333333,20260912
20,0.2,0.05,2,0.03,4,0.015,0,0,300,0.966666666666667,0.966666666666667,0,0.00049092247218224,0.0685424266686386,-0.0314384457675584,0.0855066739087903,0.0118175454901034,0,5.99666666666667,3.61333333333333,20260912
20,0.2,0.05,0,0.03,4,0.015,0.25,0.0125,300,0.986666666666667,0.986666666666667,0,0.00189954877480143,0.0724699524192583,-0.0255579468047728,0.079126340922121,0.0118175454901034,0.0099200318378044,5.98333333333333,3.67333333333333,20260912
20,0.2,0.05,1,0.03,4,0.015,0.25,0.0125,300,0.986666666666667,0.986666666666667,0,0.00189954876746959,0.0724699524110416,-0.0255579468113206,0.079126340929807,0.0118175454901034,0.0099200318378044,5.98333333333333,3.67333333333333,20260912
20,0.2,0.05,2,0.03,4,0.015,0.25,0.0125,300,0.976666666666667,0.976666666666667,0,0.00212476505832791,0.0718650119358011,-0.0246947438545733,0.0786029987335328,0.0118175454901034,0.0099200318378044,5.99666666666667,3.69,20260912
20,0.2,0.05,0,0.03,4,0.015,0.5,0.025,300,0.966666666666667,0.966666666666667,0.00333333333333333,0.00298644636345159,0.0716376073075402,-0.0291496315150225,0.0848717823633502,0.0118175454901034,0.0198400636756088,6.4,4.04666666666667,20260912
20,0.2,0.05,1,0.03,4,0.015,0.5,0.025,300,0.963333333333333,0.963333333333333,0.00333333333333333,0.00275024477206535,0.0716389493199193,-0.0288600646658162,0.0847590116196536,0.0118175454901034,0.0198400636756088,6.4,4.04666666666667,20260912
20,0.2,0.05,2,0.03,4,0.015,0.5,0.025,300,0.976666666666667,0.98,0,0.000751266493605263,0.0753425545459682,-0.0278284007964648,0.0838861797209945,0.0118175454901034,0.0198400636756088,6.38333333333333,4.02666666666667,20260912
20,0.2,0.1,0,0.03,4,0.015,0,0,300,0.936666666666667,0.936666666666667,0,0.00464199393890514,0.0719474136690987,-0.0237220541022206,0.0724189349380603,0.0120725803697754,0,8.94,5.19,20260912
20,0.2,0.1,1,0.03,4,0.015,0,0,300,0.91,0.91,0,0.00215591380595178,0.0718902555242775,-0.0231309226456545,0.0729816751911228,0.0120725803697754,0,8.99333333333333,5.25333333333333,20260912
20,0.2,0.1,2,0.03,4,0.015,0,0,300,0.956666666666667,0.956666666666667,0,0.00398642446926899,0.0718561969935368,-0.0245396602871579,0.0727599014409137,0.0120725803697754,0,8.87,5.04333333333333,20260912
20,0.2,0.1,0,0.03,4,0.015,0.25,0.025,300,0.96,0.96,0,0.00130183268223819,0.0754567974157355,-0.0241630827265081,0.0676820037796241,0.0120725803697754,0.0200753152607284,9.05,5.14,20260912
20,0.2,0.1,1,0.03,4,0.015,0.25,0.025,300,0.926666666666667,0.926666666666667,0,-0.00253483566811728,0.0767142546189958,-0.0228888576690225,0.0680519536726847,0.0120725803697754,0.0200753152607284,9.1,5.21666666666667,20260912
20,0.2,0.1,2,0.03,4,0.015,0.25,0.025,300,0.946666666666667,0.946666666666667,0,-0.000782216150961034,0.0770750149574588,-0.0225317453125169,0.0674910917709426,0.0120725803697754,0.0200753152607284,9.07,5.21666666666667,20260912
20,0.2,0.1,0,0.03,4,0.015,0.5,0.05,300,0.96,0.956666666666667,0.00333333333333333,0.00049275729334485,0.0839070208628761,-0.00613300058005396,0.0726640647906916,0.0120725803697754,0.0401506305214568,8.90666666666667,5.14666666666667,20260912
20,0.2,0.1,1,0.03,4,0.015,0.5,0.05,300,0.946666666666667,0.943333333333333,0.00333333333333333,-0.00296892484997674,0.0824312963792906,-0.00594095696670873,0.0710302765679069,0.0120725803697754,0.0401506305214568,8.93,5.20333333333333,20260912
20,0.2,0.1,2,0.03,4,0.015,0.5,0.05,300,0.93,0.93,0.00333333333333333,-0.00117024658797151,0.0807862994663522,-0.00645207417842094,0.0713985250006734,0.0120725803697754,0.0401506305214568,9.00666666666667,5.28666666666667,20260912
20,0.5,0.05,0,0.03,4,0.015,0,0,300,0.993333333333333,0.993333333333333,0,-0.0145520544503968,0.17676489308462,-0.0939706000538417,0.221203439231789,0.0118089551802924,0,4,3.09666666666667,20260912
20,0.5,0.05,1,0.03,4,0.015,0,0,300,0.993333333333333,0.993333333333333,0,-0.0145520544503968,0.17676489308462,-0.0939706000538417,0.221203439231789,0.0118089551802924,0,4,3.09666666666667,20260912
20,0.5,0.05,2,0.03,4,0.015,0,0,300,0.99,0.99,0,-0.0171382880287348,0.17707554022353,-0.0927738257460387,0.220108792604901,0.0118089551802924,0,4.01,3.10333333333333,20260912
20,0.5,0.05,0,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.00971511806590302,0.187239812974558,-0.105440440433544,0.221225463676445,0.0118089551802924,0.0100099598300268,4.21333333333333,3.20666666666667,20260912
20,0.5,0.05,1,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.00971511805661328,0.187239812975982,-0.105440440426218,0.22122546366168,0.0118089551802924,0.0100099598300268,4.21333333333333,3.20666666666667,20260912
20,0.5,0.05,2,0.03,4,0.015,0.25,0.0125,300,1,1,0,-0.00874872059825007,0.187812812850827,-0.105471491078618,0.220586500988154,0.0118089551802924,0.0100099598300268,4.2,3.18666666666667,20260912
20,0.5,0.05,0,0.03,4,0.015,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.00503460930034244,0.19123375057457,-0.113829503005791,0.225461944833574,0.0118089551802924,0.0200199196600536,4.46333333333333,3.34333333333333,20260912
20,0.5,0.05,1,0.03,4,0.015,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.00503460930034244,0.19123375057457,-0.113829503005791,0.225461944833574,0.0118089551802924,0.0200199196600536,4.46333333333333,3.34333333333333,20260912
20,0.5,0.05,2,0.03,4,0.015,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.00517524431196576,0.191337747893988,-0.113901146182042,0.225562660887261,0.0118089551802924,0.0200199196600536,4.46,3.34,20260912
20,0.5,0.1,0,0.03,4,0.015,0,0,300,0.98,0.98,0,-0.0100538909825481,0.177150164200979,-0.0907002287870603,0.21175401838777,0.0120236315942997,0,6.22333333333333,3.16,20260912
20,0.5,0.1,1,0.03,4,0.015,0,0,300,0.97,0.97,0,-0.0106990765308129,0.178712758321862,-0.0885634532807636,0.210568609714083,0.0120236315942997,0,6.26666666666667,3.20333333333333,20260912
20,0.5,0.1,2,0.03,4,0.015,0,0,300,1,1,0,-0.0110413168253737,0.177751313355177,-0.095170014643438,0.21448239106192,0.0120236315942997,0,6.14333333333333,3.02666666666667,20260912
20,0.5,0.1,0,0.03,4,0.015,0.25,0.025,300,0.986666666666667,0.986666666666667,0,-0.00596575669088381,0.165477806254234,-0.0855117584004957,0.211293883327912,0.0120236315942997,0.0199954962525639,6.4,3.43333333333333,20260912
20,0.5,0.1,1,0.03,4,0.015,0.25,0.025,300,0.966666666666667,0.966666666666667,0,-0.00937134017225643,0.165282329468166,-0.0804172822781335,0.207709518570529,0.0120236315942997,0.0199954962525639,6.43666666666667,3.46666666666667,20260912
20,0.5,0.1,2,0.03,4,0.015,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.00747474975495727,0.170415328723866,-0.0889239627861578,0.212186179179135,0.0120236315942997,0.0199954962525639,6.36,3.37666666666667,20260912
20,0.5,0.1,0,0.03,4,0.015,0.5,0.05,300,0.976666666666667,0.976666666666667,0,-0.0104782705197158,0.171001484908273,-0.0736478851029019,0.206001979532665,0.0120236315942997,0.0399909925051278,6.53666666666667,3.53,20260912
20,0.5,0.1,1,0.03,4,0.015,0.5,0.05,300,0.97,0.97,0,-0.0125068700393977,0.170385776331941,-0.072810107248604,0.206176843168652,0.0120236315942997,0.0399909925051278,6.55,3.55666666666667,20260912
20,0.5,0.1,2,0.03,4,0.015,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.0120720302504422,0.168691973299668,-0.0816154377585498,0.213697866078533,0.0120236315942997,0.0399909925051278,6.51666666666667,3.51,20260912
