budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,seed
20,0.1,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.716666666666667,0.716666666666667,0,0.00291293631748415,0.0589729995509013,0.0196574557579089,0.0448372237961021,0.0107841816694588,0,11.0266666666667,9.32666666666667,20260912
20,0.1,0.1,2,0.03,5,0.0134164078649987,0,0,300,0.76,0.76,0,0.000147905000952917,0.0629072243565277,0.022248120399394,0.0462474244119876,0.0107841816694588,0,10.94,9.22,20260912
20,0.1,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.736666666666667,0.736666666666667,0,0.0098989462169448,0.0594158295661929,0.0234310073269517,0.0500903128332188,0.0107841816694587,0.0197666964456989,11.2,9.65333333333333,20260912
20,0.1,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.696666666666667,0.696666666666667,0,0.00526898397058857,0.0565420867851481,0.0228477271641407,0.0484452455835045,0.0107841816694587,0.0197666964456989,11.2466666666667,9.72,20260912
20,0.1,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,0.74,0.74,0,0.00484193449464442,0.0572297520346345,0.0232860719254617,0.0487178205440731,0.0107841816694588,0.0197666964456989,11.1466666666667,9.59333333333333,20260912
20,0.1,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.723333333333333,0.726666666666667,0,0.00858068348874598,0.0666409984183939,0.0266461993137804,0.062566406498651,0.0107841816694587,0.0395333928913979,11.3066666666667,9.49666666666667,20260912
20,0.1,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.726666666666667,0.726666666666667,0,-0.00202686290456755,0.0625286644446716,0.0255768338704327,0.0595574278592321,0.0107841816694587,0.0395333928913979,11.31,9.51,20260912
20,0.1,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,0.753333333333333,0.756666666666667,0,-0.00314800008062953,0.0703671727586051,0.0327085090253352,0.0639684219420792,0.0107841816694587,0.0395333928913979,11.2933333333333,9.52333333333333,20260912
20,0.2,0.05,0,0.03,5,0.0134164078649987,0,0,300,0.963333333333333,0.963333333333333,0,4.74607172665875e-07,0.069182313164681,-0.0380563674567968,0.0881805032175515,0.0105193025113401,0,6.3,3.89,20260912
20,0.2,0.05,1,0.03,5,0.0134164078649987,0,0,300,0.96,0.96,0,-0.000295290111395945,0.0691203124159067,-0.0379286164039992,0.0882232845970306,0.0105193025113401,0,6.30333333333333,3.89333333333333,20260912
20,0.2,0.05,2,0.03,5,0.0134164078649987,0,0,300,0.973333333333333,0.973333333333333,0,-5.57265303068063e-06,0.0692364760401883,-0.0387443474585395,0.0882715245920799,0.0105193025113401,0,6.27,3.85666666666667,20260912
20,0.2,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,0.976666666666667,0.976666666666667,0,0.00558785488688353,0.0741941999728308,-0.027707301187548,0.0816115072465677,0.0105193025113401,0.0101924371133038,6.04333333333333,3.71333333333333,20260912
20,0.2,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,0.976666666666667,0.976666666666667,0,0.00558785487762654,0.074194199940429,-0.0277073011941231,0.0816115072427848,0.0105193025113401,0.0101924371133038,6.04333333333333,3.71333333333333,20260912
20,0.2,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,0.986666666666667,0.986666666666667,0,0.00293592684210836,0.0743633509437115,-0.0286853051287379,0.0821794155257866,0.0105193025113401,0.0101924371133038,6.02,3.68333333333333,20260912
20,0.2,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.98,0.98,0,0.0050177337741905,0.0804418519485858,-0.0204124509218698,0.0845251253961156,0.0105193025113401,0.0203848742266076,6.15333333333333,3.84666666666667,20260912
20,0.2,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.983333333333333,0.983333333333333,0,0.00431576614200369,0.0811625582897141,-0.0203151543670272,0.0843831212673594,0.0105193025113401,0.0203848742266076,6.15,3.84333333333333,20260912
20,0.2,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,0.99,0.99,0,0.00195203387179431,0.0805131495355177,-0.0213260461541804,0.0847478284748396,0.0105193025113401,0.0203848742266076,6.15333333333333,3.85333333333333,20260912
20,0.2,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.936666666666667,0.936666666666667,0,0.00352314514672353,0.0762552507480427,-0.020698662147673,0.0721609520288802,0.0108010885838539,0,8.96333333333333,5.06666666666667,20260912
20,0.2,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.926666666666667,0.926666666666667,0,0.00207700457527333,0.0748844173015635,-0.0212126410108815,0.0725285476910804,0.0108010885838539,0,8.99666666666667,5.12,20260912
20,0.2,0.1,2,0.03,5,0.0134164078649987,0,0,300,0.956666666666667,0.956666666666667,0,0.00108053781585209,0.0836613794976281,-0.0199083021367782,0.0730204731723236,0.0108010885838539,0,8.95333333333333,5.08,20260912
20,0.2,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.933333333333333,0.933333333333333,0,-0.00176052785783604,0.078641018678088,-0.0180002377710044,0.0733961861819882,0.0108010885838539,0.0203556147717862,9.06666666666667,5.48666666666667,20260912
20,0.2,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.903333333333333,0.903333333333333,0,-0.00609225989755773,0.078100641304443,-0.0171731879722354,0.0733010576895158,0.0108010885838539,0.0203556147717862,9.12333333333333,5.56,20260912
20,0.2,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,0.936666666666667,0.936666666666667,0,-0.00851480920415604,0.0795634022354495,-0.0161994206476218,0.0714250678090056,0.0108010885838539,0.0203556147717862,9.09,5.55,20260912
20,0.2,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.94,0.94,0,-0.00155837970267029,0.0777300905031975,-0.0105855792573296,0.0827022080374908,0.0108010885838539,0.0407112295435724,9.27,5.63333333333333,20260912
20,0.2,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.91,0.91,0,-0.00392911521072277,0.0730777387381255,-0.0102509547334583,0.0822116210201952,0.0108010885838539,0.0407112295435724,9.30333333333333,5.67333333333333,20260912
20,0.2,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,0.94,0.94,0,-0.00563315350093873,0.0760797691368907,-0.0101859570500669,0.0827378105543544,0.0108010885838539,0.0407112295435724,9.25,5.62,20260912
20,0.5,0.05,0,0.03,5,0.0134164078649987,0,0,300,0.993333333333333,0.993333333333333,0,-0.00200550466886276,0.174743378848709,-0.0932980968111279,0.214327727450493,0.0105657562229273,0,3.84,3.06,20260912
20,0.5,0.05,1,0.03,5,0.0134164078649987,0,0,300,0.993333333333333,0.993333333333333,0,-0.00200550466886276,0.174743378848709,-0.0932980968111279,0.214327727450493,0.0105657562229273,0,3.84,3.06,20260912
20,0.5,0.05,2,0.03,5,0.0134164078649987,0,0,300,0.996666666666667,0.996666666666667,0,-0.00238562615378284,0.174403872586857,-0.0943365236468172,0.215228150245112,0.0105657562229273,0,3.81666666666667,3.03666666666667,20260912
20,0.5,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.000895607485728716,0.181832139574523,-0.106583353099758,0.209942051921968,0.0105657562229273,0.00991463971226857,3.78,2.90333333333333,20260912
20,0.5,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.000895607485728716,0.181832139574523,-0.106583353099758,0.209942051921968,0.0105657562229273,0.00991463971226857,3.78,2.90333333333333,20260912
20,0.5,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.00382453903787356,0.179210559451661,-0.108561161789225,0.212890024594425,0.0105657562229273,0.00991463971226857,3.77333333333333,2.88666666666667,20260912
20,0.5,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.996666666666667,0.996666666666667,0,0.00243752974040565,0.181608113705453,-0.0983220972732954,0.229127184452298,0.0105657562229273,0.0198292794245371,4.16666666666667,3.09666666666667,20260912
20,0.5,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.996666666666667,0.996666666666667,0,0.00243752974040565,0.181608113705453,-0.0983220972732954,0.229127184452298,0.0105657562229273,0.0198292794245371,4.16666666666667,3.09666666666667,20260912
20,0.5,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,0.993333333333333,0.993333333333333,0,0.0011877607850884,0.180544782000196,-0.0975955874110756,0.228606662832949,0.0105657562229273,0.0198292794245371,4.18666666666667,3.11666666666667,20260912
20,0.5,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.983333333333333,0.983333333333333,0,-0.0246251991207581,0.178770757072542,-0.0691069633206296,0.191649503148418,0.01080363698166,0,6.11,3.39333333333333,20260912
20,0.5,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.98,0.98,0,-0.0220816336670074,0.184043395698383,-0.0690228393929039,0.192217083403258,0.01080363698166,0,6.12666666666667,3.41666666666667,20260912
20,0.5,0.1,2,0.03,5,0.0134164078649987,0,0,300,0.986666666666667,0.986666666666667,0,-0.0262386241265119,0.1788977412896,-0.0710647501298996,0.194515288028808,0.01080363698166,0,6.09333333333333,3.4,20260912
20,0.5,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.99,0.99,0,-0.00665072149241112,0.175413555918536,-0.0754962669816247,0.207975820868886,0.01080363698166,0.0199944874741608,6.12,3.21666666666667,20260912
20,0.5,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.986666666666667,0.986666666666667,0,-0.00380177845764942,0.180852093667809,-0.0741053186140319,0.206563928260968,0.01080363698166,0.0199944874741608,6.12,3.22,20260912
20,0.5,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.0068467219521772,0.175904271901612,-0.0766510464325908,0.20837536362902,0.01080363698166,0.0199944874741608,6.08666666666667,3.16333333333333,20260912
20,0.5,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.993333333333333,0.993333333333333,0,-0.0175499221065933,0.179021214693629,-0.0781856547999318,0.204099757076824,0.01080363698166,0.0399889749483217,6.48333333333333,3.56333333333333,20260912
20,0.5,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.986666666666667,0.986666666666667,0,-0.0175639703574548,0.179058097157427,-0.0769624224420321,0.203654288249499,0.01080363698166,0.0399889749483217,6.49333333333333,3.57666666666667,20260912
20,0.5,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,0.98,0.98,0,-0.01503772748485,0.177520856547111,-0.072118440007422,0.199995362864192,0.01080363698166,0.0399889749483217,6.49,3.58333333333333,20260912
