budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_duplicates,mean_stage2_tests,seed
50,0.1,0.05,0,0.03,4,0.015,300,0.953333333333333,0.963333333333333,0,-0.00130890362797072,0.0238032822080374,-0.0067530073909653,0.0285301611649371,0.0120957644818795,36.3333333333333,7.16333333333333,20260912
50,0.1,0.05,1,0.03,4,0.015,300,0.923333333333333,0.926666666666667,0,-0.00183109560239762,0.0248410667560413,-0.00541658400359377,0.0271994226400184,0.0120859129851827,36.4966666666667,8.01333333333333,20260912
50,0.1,0.05,2,0.03,4,0.015,300,0.983333333333333,0.993333333333333,0,-0.00130926754796668,0.0250690829038686,-0.00725274568094912,0.0286329341875513,0.0121409564768246,36.1733333333333,6.47666666666667,20260912
50,0.1,0.05,0,0.03,5,0.0134164078649987,300,0.976666666666667,0.986666666666667,0,0.000829519764596393,0.0245240650134814,-0.00988264678283727,0.0309604070764856,0.0112545564996951,36.53,6.47,20260912
50,0.1,0.05,1,0.03,5,0.0134164078649987,300,0.943333333333333,0.953333333333333,0,0.000798412998720954,0.0244515883668251,-0.00880118369768311,0.029967646096805,0.0111882804013382,36.7033333333333,7.27666666666667,20260912
50,0.1,0.05,2,0.03,5,0.0134164078649987,300,0.983333333333333,0.993333333333333,0,0.000716382292017998,0.0258766614848056,-0.00862653326465563,0.0291922258171911,0.0112440666318671,36.4766666666667,6.49,20260912
50,0.1,0.1,0,0.03,4,0.015,300,0.896666666666667,0.896666666666667,0,0.00207336952309642,0.0257782502650095,-0.0032852249661553,0.0242771329283404,0.0124036949738748,39.7933333333333,12.6966666666667,20260912
50,0.1,0.1,1,0.03,4,0.015,300,0.913333333333333,0.913333333333333,0,0.000106550521115578,0.0325814349445167,-0.00287633535894092,0.0260412863255193,0.0124700656466864,39.8066666666667,13.68,20260912
50,0.1,0.1,2,0.03,4,0.015,300,0.97,0.97,0,0.00187856766084352,0.0268346764071441,-0.00333457871116275,0.0245747007770014,0.0121202015648867,39.5033333333333,11.27,20260912
50,0.1,0.1,0,0.03,5,0.0134164078649987,300,0.893333333333333,0.893333333333333,0,0.0015339452662105,0.0412729938698862,-0.0021529971544125,0.0237093667259856,0.0112089820555008,39.8766666666667,13.2466666666667,20260912
50,0.1,0.1,1,0.03,5,0.0134164078649987,300,0.903333333333333,0.903333333333333,0,0.00103359660454676,0.0373451545148685,-0.000920261170404149,0.0251797238044099,0.0111778051631436,39.88,13.8933333333333,20260912
50,0.1,0.1,2,0.03,5,0.0134164078649987,300,0.976666666666667,0.976666666666667,0,0.000627469927262866,0.0290025205346856,-0.00331300952778169,0.0243029728798926,0.0110207011313027,39.49,11.6233333333333,20260912
50,0.2,0.05,0,0.03,4,0.015,300,0.966666666666667,0.976666666666667,0,-0.0015540197084639,0.0449537931259369,-0.0118805975542089,0.0515642900420447,0.0123023891549283,33.1233333333333,4.86666666666667,20260912
