budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,seed
20,0.5,0.05,1,0.015,5,0.00670820393249937,0,0,300,1,1,0,0.00195355769824452,0.178901379021984,-0.0945511007875707,0.213311365402476,0.00528287811146367,0,3.76,2.92666666666667,20260912
20,0.5,0.05,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,0.00189252414709366,0.1790396821993,-0.0947317987530835,0.213512329487156,0.00528287811146367,0,3.75333333333333,2.92,20260912
20,0.5,0.05,0,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,0.00769589148515161,0.178511923530934,-0.0968873904688008,0.202154201855207,0.00528287811146366,0.00991463971226857,3.57333333333333,2.77666666666667,20260912
20,0.5,0.05,1,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,0.00769589148515161,0.178511923530934,-0.0968873904688008,0.202154201855207,0.00528287811146366,0.00991463971226857,3.57333333333333,2.77666666666667,20260912
20,0.5,0.05,2,0.015,5,0.00670820393249937,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.0065614386549754,0.177367297838577,-0.096346498897112,0.201726437374104,0.00528287811146366,0.00991463971226857,3.59,2.79333333333333,20260912
20,0.5,0.05,0,0.015,5,0.00670820393249937,0.5,0.025,300,0.996666666666667,0.996666666666667,0,0.00609012649973218,0.182093061624248,-0.0937177926355437,0.221963676130583,0.00528287811146367,0.0198292794245371,4.23666666666667,3.23,20260912
20,0.5,0.05,1,0.015,5,0.00670820393249937,0.5,0.025,300,0.996666666666667,0.996666666666667,0,0.00609012649973218,0.182093061624248,-0.0937177926355437,0.221963676130583,0.00528287811146367,0.0198292794245371,4.23666666666667,3.23,20260912
20,0.5,0.05,2,0.015,5,0.00670820393249937,0.5,0.025,300,0.996666666666667,0.996666666666667,0,0.00464643257282916,0.180771663296606,-0.0942516420695629,0.222544129715754,0.00528287811146367,0.0198292794245371,4.26333333333333,3.25666666666667,20260912
20,0.5,0.1,0,0.015,5,0.00670820393249937,0,0,300,0.983333333333333,0.983333333333333,0,-0.0231757006806246,0.172179033296328,-0.0706543392542191,0.188519069638639,0.00540181849083,0,6.16,3.46,20260912
20,0.5,0.1,1,0.015,5,0.00670820393249937,0,0,300,0.983333333333333,0.983333333333333,0,-0.0220740439682926,0.177040656953842,-0.0705924229750717,0.188533231408533,0.00540181849083,0,6.17,3.46666666666667,20260912
20,0.5,0.1,2,0.015,5,0.00670820393249937,0,0,300,0.986666666666667,0.986666666666667,0,-0.023923009763553,0.170044074889839,-0.0723626065002386,0.190202015530389,0.00540181849083,0,6.13666666666667,3.46666666666667,20260912
20,0.5,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.99,0.99,0,-0.0104441323361395,0.174323679184141,-0.0798926185016456,0.213254400036175,0.00540181849083,0.0199944874741608,6.17333333333333,3.3,20260912
20,0.5,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,0.983333333333333,0.983333333333333,0,-0.00768638820660371,0.180595649244627,-0.0769892702333014,0.210270376724352,0.00540181849083,0.0199944874741608,6.19666666666667,3.33,20260912
20,0.5,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,1,1,0,-0.00788595454604223,0.176572046416887,-0.0796810430143566,0.210835288514291,0.00540181849083,0.0199944874741608,6.11666666666667,3.19666666666667,20260912
20,0.5,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,0.99,0.99,0,-0.0114841416854474,0.175356524421075,-0.0818634373894328,0.209081058492558,0.00540181849083001,0.0399889749483217,6.54,3.57333333333333,20260912
20,0.5,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,0.983333333333333,0.983333333333333,0,-0.011845956985135,0.175460103354032,-0.0803085749462697,0.208046817523742,0.00540181849083001,0.0399889749483217,6.56,3.6,20260912
20,0.5,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00912455457131428,0.174945636726958,-0.0796519358173532,0.206910713763131,0.00540181849083001,0.0399889749483217,6.49,3.50333333333333,20260912
